Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
Enter@GPU-0@(128x19x128)->(128x19x128)	1.26	1.22	1.0327868852459017	2.72	2.64	1.0303030303030303	2.16	2.16	1.0	131021.99000000022	2.0703673722280785e-05	0.9972928424279179	133079.70000000013	1.9743817978750605e-05	0.9952656717677029
MEMCPYDtoH@GPU-0@(Transfer)->(9728 bytes)	2.56	3.21	0.7975077881619937	2.71	3.40	0.7970588235294118	1.06	1.06	1.0	131024.70000000023	2.0627557274772397e-05	0.9973134699851927	133083.10000000012	2.5427644366572743e-05	0.9952910994120694
Enter@GPU-0@(128x128)(int32 1x1)->(128x128)	2.70	1.21	2.231404958677686	2.70	1.21	2.231404958677686	1.00	1.00	1.0	131027.40000000023	2.0551440827264015e-05	0.9973340214260199	133084.3100000001	9.049249906927359e-06	0.9953001486619764
Mul@GPU-0@(256x128)(1x1)->(256x128)	2.68	3.30	0.8121212121212122	2.68	3.30	0.8121212121212122	1.00	1.00	1.0	131030.08000000022	2.0399207932247242e-05	0.9973544206339522	133087.6100000001	2.467977247343825e-05	0.9953248284344498
Sum@GPU-0@(128x9)(int32 1x1)->(128x1)	24.36	23.36	1.042808219178082	2.68	2.57	1.0428015564202335	0.11	0.11	1.0	131032.76000000021	2.0399207932247242e-05	0.9973748198418845	133090.1800000001	1.9220307653556455e-05	0.9953440487421034
Equal@GPU-0@(int32 1x1)(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)->(boolean 128x1)	7.57	8.06	0.9392059553349875	2.65	2.82	0.9397163120567376	0.35	0.35	1.0	131035.4100000002	2.0170858589722087e-05	0.9973949907004742	133093.00000000012	2.1089987386392687e-05	0.9953651387294897
Identity@GPU-0@(128x17191)->(128x17191)	2.65	3.60	0.736111111111111	2.65	3.60	0.736111111111111	1.00	1.00	1.0	131038.0600000002	2.0170858589722087e-05	0.997415161559064	133096.60000000012	2.692338815284173e-05	0.9953920621176425
Exit@GPU-0@(256x512)->(256x512)	0.88	0.84	1.0476190476190477	2.64	2.51	1.0517928286852591	3.00	3.00	1.0	131040.7000000002	2.0094742142213702e-05	0.9974352563012062	133099.11000000013	1.877158451767576e-05	0.9954108337021602
ScatterSub@GPU-0@(17191x128)(int32 1152x1)(1152x128)->(17191x128)	23.91	23.18	1.031492666091458	2.63	2.55	1.031372549019608	0.11	0.11	1.0	131043.3300000002	2.0018625694705314e-05	0.9974552749269009	133101.66000000012	1.9070733274929558e-05	0.9954299044354351
Shape@GPU-0@(19x128x17191)->(int32 3x1)	3.73	3.54	1.0536723163841808	2.61	2.48	1.0524193548387097	0.70	0.70	1.0	131045.9400000002	1.9866392799688544e-05	0.9974751413197006	133104.14000000013	1.8547222949735415e-05	0.9954484516583848
MEMCPYHtoD@GPU-0@(Transfer)->(152 bytes)	1.83	1.65	1.1090909090909091	2.60	2.35	1.1063829787234043	1.42	1.42	1.0	131048.54000000021	1.9790276352180162e-05	0.9974949315960527	133106.49000000014	1.7574989488660575e-05	0.9954660266478734
Shape@GPU-0@(29x128)->(int32 2x1)	3.83	4.33	0.8845265588914549	2.53	2.86	0.8846153846153846	0.66	0.66	1.0	131051.07000000021	1.9257461219621464e-05	0.9975141890572724	133109.35000000012	2.1389136143646485e-05	0.9954874157840171
Transpose@GPU-0@(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 39x128)	8.30	8.00	1.0375	2.49	2.40	1.0375	0.30	0.30	1.0	131053.56000000022	1.8952995429587924e-05	0.9975331420527019	133111.75000000012	1.794892543522782e-05	0.9955053647094524
Size@GPU-0@(int32 29x128)->(int32 1x1)	5.53	7.04	0.7855113636363636	2.49	3.17	0.7854889589905364	0.45	0.45	1.0	131056.05000000022	1.8952995429587924e-05	0.9975520950481315	133114.92000000013	2.370753901236341e-05	0.9955290722484648
StackPushV2@GPU-0@(tf_resource 1x1)(boolean 128x9)->(boolean 128x9)	22.55	21.09	1.0692271218587008	2.48	2.32	1.0689655172413794	0.11	0.11	1.0	131058.53000000022	1.887687898207954e-05	0.9975709719271135	133117.24000000014	1.7350627920720226e-05	0.9955464228763855
ZerosLike@GPU-0@(128x9)->(128x9)	22.27	18.18	1.224972497249725	2.45	2.00	1.225	0.11	0.11	1.0	131060.98000000021	1.8648529639554384e-05	0.997589620456753	133119.24000000014	1.495743786268985e-05	0.9955613803142482
Reshape@GPU-0@(19x128x128)(int32 2x1)->(2432x128)	2.31	2.13	1.0845070422535212	2.45	2.26	1.0840707964601772	1.06	1.06	1.0	131063.43000000021	1.8648529639554384e-05	0.9976082689863925	133121.50000000015	1.690190478483953e-05	0.9955782822190331
Switch@GPU-0@(128x9x128)(int32 1x1)(boolean 1x1)->(128x9x128)	11.09	11.09	1.0	2.44	2.44	1.0	0.22	0.22	1.0	131065.87000000021	1.8572413192045995e-05	0.9976268413995846	133123.94000000015	1.8248074192481618e-05	0.9955965302932256
TensorArrayScatterV3@GPU-0@(tf_resource 1x1)(1x1)(int32 46x1)(46x128x128)(1x1)->(1x1)	121.00	280.50	0.43137254901960786	2.42	5.61	0.4313725490196078	0.02	0.02	1.0	131068.29000000021	1.8420180297029225e-05	0.9976452615798816	133129.55000000013	4.195561320484503e-05	0.9956384859064304
VariableV2@GPU-0@(no input)->(128x17191)	2.41	2.46	0.9796747967479675	2.41	2.46	0.9796747967479675	1.00	1.00	1.0	131070.70000000022	1.834406384952084e-05	0.9976636056437311	133132.01000000013	1.8397648571108515e-05	0.9956568835550016
Fill@GPU-0@(int32 2x1)(1x1)->(128x9)	21.82	21.82	1.0	2.40	2.40	1.0	0.11	0.11	1.0	131073.1000000002	1.8267947402012455e-05	0.9976818735911331	133134.41000000012	1.794892543522782e-05	0.9956748324804369
Const@GPU-0@(no input)->(384x512)	2.40	2.47	0.9716599190283399	2.40	2.47	0.9716599190283399	1.00	1.00	1.0	131075.5000000002	1.8267947402012455e-05	0.9977001415385351	133136.88000000012	1.8472435760421967e-05	0.9956933049161973
VariableV2@GPU-0@(no input)->(128x128)	2.40	2.85	0.8421052631578947	2.40	2.85	0.8421052631578947	1.00	1.00	1.0	131077.9000000002	1.8267947402012455e-05	0.9977184094859372	133139.73000000013	2.1314348954333036e-05	0.9957146192651517
Reshape@GPU-0@(int32 19x128)(int32 1x1)->(int32 2432x1)	2.25	2.93	0.7679180887372014	2.38	3.11	0.7652733118971061	1.06	1.06	1.0	131080.2800000002	1.8115714506995685e-05	0.9977365252004442	133142.8400000001	2.3258815876482717e-05	0.9957378780810282
Minimum@GPU-0@(1x1)(1x1)->(1x1)	2.36	2.33	1.0128755364806865	2.36	2.33	1.0128755364806865	1.00	1.00	1.0	131082.6400000002	1.7963481611978915e-05	0.9977544886820562	133145.1700000001	1.7425415110033675e-05	0.9957553034961383
VariableV2@GPU-0@(no input)->(256x128)	2.34	2.61	0.896551724137931	2.34	2.61	0.896551724137931	1.00	1.00	1.0	131084.98000000019	1.7811248716962142e-05	0.9977722999307731	133147.7800000001	1.9519456410810252e-05	0.995774822952549
GatherV2@GPU-0@(7709x128)(int32 39x128)(int32 1x1)->(39x128x128)	16.64	15.29	1.088293001962067	2.33	2.14	1.088785046728972	0.14	0.14	1.0	131087.31000000017	1.773513226945376e-05	0.9977900350630425	133149.9200000001	1.600445851307814e-05	0.9957908274110622
ScatterSub@GPU-0@(7709x128)(int32 1152x1)(1152x128)->(7709x128)	21.00	23.36	0.898972602739726	2.31	2.57	0.8988326848249028	0.11	0.11	1.0	131089.62000000017	1.758289937443699e-05	0.997807617962417	133152.4900000001	1.9220307653556455e-05	0.9958100477187157
Shape@GPU-0@(int32 19x128)->(int32 2x1)	6.60	5.89	1.1205432937181663	2.31	2.06	1.1213592233009708	0.35	0.35	1.0	131091.93000000017	1.758289937443699e-05	0.9978252008617915	133154.5500000001	1.5406160998570545e-05	0.9958254538797143
MatMul@GPU-0@(1152x128)(1152x128)->(128x128)	20.91	21.09	0.9914651493598862	2.30	2.32	0.9913793103448276	0.11	0.11	1.0	131094.23000000016	1.7506782926928602e-05	0.9978427076447184	133156.8700000001	1.7350627920720226e-05	0.9958428045076351
Shape@GPU-0@(39x128x128)->(int32 3x1)	5.18	6.23	0.8314606741573033	2.28	2.74	0.8321167883211678	0.44	0.44	1.0	131096.51000000015	1.7354550031911832e-05	0.9978600621947503	133159.6100000001	2.0491689871885096e-05	0.9958632961975069
Tile@GPU-0@(1x1)(int32 2x1)->(19x128)	6.51	5.86	1.1109215017064846	2.28	2.05	1.1121951219512196	0.35	0.35	1.0	131098.79000000015	1.7354550031911832e-05	0.9978774167447823	133161.6600000001	1.5331373809257094e-05	0.9958786275713162
VariableV2@GPU-0@(no input)->(7709x128)	2.28	2.41	0.9460580912863069	2.28	2.41	0.9460580912863069	1.00	1.00	1.0	131101.07000000015	1.7354550031911832e-05	0.9978947712948142	133164.0700000001	1.802371262454127e-05	0.9958966512839407
Const@GPU-0@(no input)->(256x128)	2.26	2.44	0.9262295081967212	2.26	2.44	0.9262295081967212	1.00	1.00	1.0	131103.33000000016	1.7202317136895062e-05	0.997911973611951	133166.5100000001	1.8248074192481618e-05	0.9959148993581332
Shape@GPU-0@(9x128x128)->(int32 3x1)	5.09	5.09	1.0	2.24	2.24	1.0	0.44	0.44	1.0	131105.57000000015	1.7050084241878292e-05	0.997929023696193	133168.7500000001	1.6752330406212635e-05	0.9959316516885394
MEMCPYHtoD@GPU-0@(Transfer)->(19968 bytes)	3.28	3.18	1.0314465408805031	2.23	2.16	1.0324074074074074	0.68	0.68	1.0	131107.80000000016	1.6973967794369907e-05	0.9979459976639873	133170.9100000001	1.615403289170504e-05	0.995947805721431
Shape@GPU-0@(128x50x128)->(int32 3x1)	3.54	3.52	1.0056818181818181	2.23	2.22	1.0045045045045045	0.63	0.63	1.0	131110.03000000017	1.6973967794369907e-05	0.9979629716317816	133173.1300000001	1.6602756027585735e-05	0.9959644084774586
Enter@GPU-0@(int32 128x1)->(int32 128x1)	2.21	1.65	1.3393939393939394	2.21	1.65	1.3393939393939394	1.00	1.00	1.0	131112.24000000017	1.6821734899353137e-05	0.997979793366681	133174.7800000001	1.2339886236719126e-05	0.9959767483636953
ExpandDims@GPU-0@(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)	3.16	3.11	1.0160771704180065	2.21	2.18	1.013761467889908	0.70	0.70	1.0	131114.45000000016	1.6821734899353137e-05	0.9979966151015803	133176.96000000008	1.6303607270331937e-05	0.9959930519709657
Merge@GPU-0@(1x1)(1|2|3x1)->(1x1)(int32 1x1)	2.19	2.60	0.8423076923076923	2.19	2.60	0.8423076923076923	1.00	1.00	1.0	131116.64000000016	1.6669502004336364e-05	0.9980132846035846	133179.56000000008	1.9444669221496807e-05	0.9960124966401872
Switch@GPU-0@(tf_resource 1x1)(1x1)(boolean 1x1)->(tf_resource 1x1)	2.14	1.60	1.3375	2.14	1.60	1.3375	1.00	1.00	1.0	131118.78000000017	1.6288919766794442e-05	0.9980295735233514	133181.1600000001	1.196595029015188e-05	0.9960244625904774
Shape@GPU-0@(128x9x128)->(int32 3x1)	2.77	3.03	0.9141914191419143	2.13	2.33	0.9141630901287553	0.77	0.77	1.0	131120.91000000018	1.6212803319286054e-05	0.9980457863266707	133183.49000000008	1.7425415110033675e-05	0.9960418880055875
Transpose@GPU-0@(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 29x128)	3.20	3.68	0.8695652173913043	2.11	2.43	0.868312757201646	0.66	0.66	1.0	131123.02000000016	1.6060570424269284e-05	0.998061846897095	133185.92000000007	1.817328700316817e-05	0.9960600612925906
Cast@GPU-0@(boolean 128x19)->(128x19)	2.94	4.27	0.6885245901639345	2.09	3.03	0.6897689768976898	0.71	0.71	1.0	131125.11000000016	1.5908337529252514e-05	0.9980777552346243	133188.95000000007	2.2660518361975122e-05	0.9960827218109526
AddN@GPU-0@(1x1)(1x1)(int32 1x1)->(1x1)	2.09	1.73	1.2080924855491328	2.09	1.73	1.2080924855491328	1.00	1.00	1.0	131127.20000000016	1.5908337529252514e-05	0.9980936635721536	133190.68000000008	1.293818375122672e-05	0.9960956599947038
Exit@GPU-0@(int32 1x1)->(int32 1x1)	1.03	0.97	1.0618556701030928	2.07	1.94	1.0670103092783505	2.00	2.00	1.0	131129.27000000016	1.575610463423574e-05	0.9981094196767878	133192.62000000008	1.4508714726809154e-05	0.9961101687094307
StridedSlice@GPU-0@(19x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)	5.89	6.34	0.9290220820189274	2.06	2.22	0.9279279279279279	0.35	0.35	1.0	131131.33000000016	1.567998818672736e-05	0.9981250996649745	133194.84000000008	1.6602756027585735e-05	0.9961267714654582
MEMCPYDtoH@GPU-0@(Transfer)->(14848 bytes)	3.07	4.30	0.713953488372093	2.06	2.88	0.7152777777777778	0.67	0.67	1.0	131133.39000000016	1.567998818672736e-05	0.9981407796531613	133197.7200000001	2.1538710522273385e-05	0.9961483101759805
_Retval@CPU-0@(1x1)(int32 1x1)->(no output info)	2.04	2.18	0.9357798165137614	2.04	2.18	0.9357798165137614	1.00	1.00	1.0	131135.43000000017	1.552775529171059e-05	0.998156307408453	133199.90000000008	1.6303607270331937e-05	0.9961646137832508
Fill@GPU-0@(int32 3x1)(1x1)->(128x50x128)	11.17	8.67	1.2883506343713955	2.01	1.56	1.2884615384615383	0.18	0.18	1.0	131137.44000000018	1.529940594918543e-05	0.9981716068144021	133201.46000000008	1.1666801532898083e-05	0.9961762805847837
L2Loss@GPU-0@(4864x128)->(1x1)	25.12	25.62	0.9804839968774395	2.01	2.05	0.9804878048780488	0.08	0.08	1.0	131139.4500000002	1.529940594918543e-05	0.9981869062203512	133203.51000000007	1.5331373809257094e-05	0.996191611958593
ApplyGradientDescent@GPU-0@(1x1)(1x1)(int32 1x1)(1x1)->(1x1)	1.99	1.92	1.0364583333333333	1.99	1.92	1.0364583333333333	1.00	1.00	1.0	131141.44000000018	1.514717305416866e-05	0.9982020533934054	133205.43000000008	1.4359140348182255e-05	0.9962059710989412
StackPopV2@GPU-0@(tf_resource 1x1)->(128x1x9)	18.09	18.27	0.9901477832512315	1.99	2.01	0.9900497512437811	0.11	0.11	1.0	131143.43000000017	1.514717305416866e-05	0.9982172005664596	133207.4400000001	1.5032225052003298e-05	0.9962210033239932
Transpose@GPU-0@(128x19)(int32 2x1)->(19x128)	5.57	3.00	1.8566666666666667	1.95	1.05	1.857142857142857	0.35	0.35	1.0	131145.38000000018	1.484270726413512e-05	0.9982320432737237	133208.49000000008	7.852654877912171e-06	0.9962288559788711
ExpandDims@GPU-0@(128x9)(int32 1x1)->(128x1x9)	17.64	17.27	1.0214244354371744	1.94	1.90	1.0210526315789474	0.11	0.11	1.0	131147.32000000018	1.4766590816626734e-05	0.9982468098645404	133210.39000000007	1.4209565969555356e-05	0.9962430655448407
Enter@GPU-0@(boolean 128x1)->(boolean 128x1)	1.90	1.86	1.021505376344086	1.90	1.86	1.021505376344086	1.00	1.00	1.0	131149.22000000018	1.4462125026593194e-05	0.998261271989567	133212.25000000006	1.391041721230156e-05	0.996256975962053
TensorArrayScatterV3@GPU-0@(tf_resource 1x1)(1x1)(int32 28x1)(28x128x128)(1x1)->(1x1)	95.00	107.00	0.8878504672897196	1.90	2.14	0.8878504672897195	0.02	0.02	1.0	131151.12000000017	1.4462125026593194e-05	0.9982757341145937	133214.39000000007	1.600445851307814e-05	0.9962729804205661
Mul@GPU-0@(19x128)(19x128)->(19x128)	2.71	2.36	1.1483050847457628	1.90	1.65	1.1515151515151516	0.70	0.70	1.0	131153.02000000016	1.4462125026593194e-05	0.9982901962396203	133216.04000000007	1.2339886236719126e-05	0.9962853203068028
Identity@CPU-0@(int32 1x1)->(int32 1x1)	1.85	1.85	1.0	1.85	1.85	1.0	1.00	1.00	1.0	131154.87000000017	1.4081542789051269e-05	0.9983042777824094	133217.89000000007	1.3835630022988112e-05	0.9962991559368258
Enter@GPU-0@(128x29x128)->(128x29x128)	1.33	1.24	1.0725806451612905	1.84	1.71	1.0760233918128657	1.38	1.38	1.0	131156.71000000017	1.4005426341542884e-05	0.9983182832087509	133219.60000000006	1.2788609372599822e-05	0.9963119445461984
StackPopV2@GPU-0@(tf_resource 1x1)->(boolean 128x9)	16.64	17.18	0.9685681024447031	1.83	1.89	0.9682539682539684	0.11	0.11	1.0	131158.54000000015	1.3929309894034497e-05	0.998332212518645	133221.49000000008	1.4134778780241908e-05	0.9963260793249786
Mul@GPU-0@(1152x128)(1x1)->(1152x128)	8.32	6.18	1.3462783171521038	1.83	1.36	1.3455882352941175	0.22	0.22	1.0	131160.37000000014	1.3929309894034497e-05	0.9983461418285391	133222.85000000006	1.01710577466291e-05	0.9963362503827252
StackPushV2@GPU-0@(tf_resource 1x1)(128x1x9)->(128x1x9)	16.09	16.64	0.9669471153846153	1.77	1.83	0.9672131147540983	0.11	0.11	1.0	131162.14000000013	1.3472611208984186e-05	0.9983596144397481	133224.68000000005	1.3686055644361214e-05	0.9963499364383696
Equal@GPU-0@(int32 1x1)(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)->(boolean 128x1)	7.95	8.95	0.8882681564245811	1.75	1.97	0.8883248730964467	0.22	0.22	1.0	131163.89000000013	1.3320378313967416e-05	0.998372934818062	133226.65000000005	1.4733076294749502e-05	0.9963646695146643
GatherV2@GPU-0@(17191x128)(int32 39x128)(int32 1x1)->(39x128x128)	17.20	19.40	0.88659793814433	1.72	1.94	0.8865979381443299	0.10	0.10	1.0	131165.61000000013	1.3092028971442259e-05	0.9983860268470335	133228.59000000005	1.4508714726809154e-05	0.9963791782293911
NoOp@CPU-0@(no input)->(no output info)	1.69	1.53	1.1045751633986927	1.69	1.53	1.1045751633986927	1.00	1.00	1.0	131167.30000000013	1.2863679628917104e-05	0.9983988905266624	133230.12000000005	1.1442439964957736e-05	0.9963906206693561
NextIteration@GPU-0@(128x9x128)->(128x9x128)	7.68	8.27	0.9286577992744861	1.69	1.82	0.9285714285714285	0.22	0.22	1.0	131168.99000000014	1.2863679628917104e-05	0.9984117542062914	133231.94000000006	1.3611268455047763e-05	0.9964042319378111
Sum@GPU-0@(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)	7.64	8.73	0.8751431844215348	1.68	1.92	0.875	0.22	0.22	1.0	131170.67000000013	1.278756318140872e-05	0.9984245417694728	133233.86000000007	1.4359140348182255e-05	0.9964185910781593
Shape@GPU-0@(39x128)->(int32 2x1)	5.60	4.43	1.2641083521444696	1.68	1.33	1.263157894736842	0.30	0.30	1.0	131172.35000000012	1.278756318140872e-05	0.9984373293326543	133235.19000000006	9.94669617868875e-06	0.996428537774338
Transpose@GPU-0@(128x9x128)(int32 3x1)->(9x128x128)	14.73	15.73	0.9364272091544819	1.62	1.73	0.9364161849710984	0.11	0.11	1.0	131173.97000000012	1.233086449635841e-05	0.9984496601971506	133236.92000000007	1.293818375122672e-05	0.9964414759580893
Shape@GPU-0@(2432x17191)->(int32 2x1)	4.60	4.69	0.9808102345415777	1.61	1.64	0.9817073170731708	0.35	0.35	1.0	131175.5800000001	1.2254748048850023e-05	0.9984619149451995	133238.56000000008	1.2265099047405676e-05	0.9964537410571367
MEMCPYHtoD@GPU-0@(Transfer)->(24576 bytes)	40.00	10.75	3.7209302325581395	1.60	0.43	3.72093023255814	0.04	0.04	1.0	131177.1800000001	1.2178631601341638e-05	0.9984740935768008	133238.99000000008	3.2158491404783175e-06	0.9964569569062771
Shape@GPU-0@(2432x1)(2432x17191)->(int32 1x1)	4.57	4.40	1.0386363636363636	1.60	1.54	1.038961038961039	0.35	0.35	1.0	131178.78000000012	1.2178631601341638e-05	0.9984862722084021	133240.5300000001	1.1517227154271184e-05	0.9964684741334314
Shape@GPU-0@(49x128x128)->(int32 3x1)	7.23	4.95	1.4606060606060607	1.59	1.09	1.4587155963302751	0.22	0.22	1.0	131180.3700000001	1.2102515153833253e-05	0.998498374723556	133241.62000000008	8.151803635165969e-06	0.9964766259370665
Transpose@GPU-0@(50x128x128)(int32 3x1)->(128x50x128)	17.67	17.44	1.0131880733944953	1.59	1.57	1.0127388535031847	0.09	0.09	1.0	131181.9600000001	1.2102515153833253e-05	0.9985104772387098	133243.1900000001	1.1741588722211533e-05	0.9964883675257887
Reshape@GPU-0@(128x1x9)(int32 2x1)->(128x9)	14.36	14.09	1.0191625266146203	1.58	1.55	1.0193548387096774	0.11	0.11	1.0	131183.5400000001	1.2026398706324868e-05	0.9985225036374161	133244.74000000008	1.1592014343584634e-05	0.9964999595401323
Sum@GPU-0@(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)	7.85	9.50	0.8263157894736842	1.57	1.90	0.8263157894736843	0.20	0.20	1.0	131185.1100000001	1.1950282258816483e-05	0.998534453919675	133246.64000000007	1.4209565969555356e-05	0.9965141691061018
Reshape@GPU-0@(int32 29x128)(int32 1x1)->(int32 3712x1)	2.30	2.63	0.8745247148288973	1.54	1.76	0.875	0.67	0.67	1.0	131186.6500000001	1.1721932916291326e-05	0.9985461758525913	133248.40000000008	1.3162545319167067e-05	0.9965273316514209
Reshape@GPU-0@(29x128x128)(int32 2x1)->(3712x128)	2.28	1.97	1.1573604060913705	1.53	1.32	1.159090909090909	0.67	0.67	1.0	131188.1800000001	1.1645816468782941e-05	0.99855782166906	133249.7200000001	9.871908989375302e-06	0.9965372035604103
Transpose@GPU-0@(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 9x128)	4.64	3.42	1.3567251461988303	1.53	1.13	1.3539823008849559	0.33	0.33	1.0	131189.7100000001	1.1645816468782941e-05	0.9985694674855288	133250.8500000001	8.450952392419764e-06	0.9965456545128027
Shape@GPU-0@(29x128x17191)->(int32 3x1)	3.43	3.57	0.9607843137254903	1.51	1.57	0.9617834394904459	0.44	0.44	1.0	131191.22000000012	1.1493583573766171e-05	0.9985809610691025	133252.4200000001	1.1741588722211533e-05	0.9965573961015249
Sum@GPU-0@(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)	8.39	7.83	1.0715197956577267	1.51	1.41	1.070921985815603	0.18	0.18	1.0	131192.73000000013	1.1493583573766171e-05	0.9985924546526763	133253.8300000001	1.0544993693196344e-05	0.9965679410952182
Sum@GPU-0@(128x9)(int32 1x1)->(128x9)	13.64	13.73	0.9934450109249818	1.50	1.51	0.9933774834437086	0.11	0.11	1.0	131194.23000000013	1.1417467126257784e-05	0.9986038721198026	133255.3400000001	1.1292865586330837e-05	0.9965792339608045
MEMCPYHtoD@GPU-0@(Transfer)->(4608 bytes)	2.27	1.95	1.1641025641025642	1.50	1.29	1.1627906976744187	0.66	0.66	1.0	131195.73000000013	1.1417467126257784e-05	0.9986152895869289	133256.63000000012	9.647547421434953e-06	0.9965888815082259
Mul@GPU-0@(1152x128)(1x1)(int32 1x1)->(1152x128)	6.59	7.95	0.8289308176100628	1.45	1.75	0.8285714285714285	0.22	0.22	1.0	131197.18000000014	1.1036884888715858e-05	0.9986263264718176	133258.38000000012	1.3087758129853619e-05	0.9966019692663557
Transpose@GPU-0@(9x128x128)(int32 3x1)->(128x9x128)	13.18	14.27	0.9236159775753329	1.45	1.57	0.9235668789808916	0.11	0.11	1.0	131198.63000000015	1.1036884888715858e-05	0.9986373633567063	133259.95000000013	1.1741588722211533e-05	0.9966137108550779
Cast@GPU-0@(boolean 128x29)->(128x29)	3.20	4.53	0.7064017660044151	1.44	2.04	0.7058823529411764	0.45	0.45	1.0	131200.07000000015	1.0960768441207473e-05	0.9986483241251475	133261.99000000014	1.5256586619943647e-05	0.9966289674416978
Shape@GPU-0@(128x49x128)->(int32 3x1)	2.92	3.57	0.8179271708683473	1.43	1.75	0.8171428571428571	0.49	0.49	1.0	131201.50000000015	1.0884651993699088e-05	0.9986592087771412	133263.74000000014	1.3087758129853619e-05	0.9966420551998276
Shape@GPU-0@(2432x128)->(int32 2x1)	3.86	4.08	0.946078431372549	1.39	1.47	0.945578231292517	0.36	0.36	1.0	131202.89000000016	1.0580186203665546e-05	0.9986697889633449	133265.21000000014	1.099371682907704e-05	0.9966530489166567
Sum@GPU-0@(19x128)(int32 2x1)->(1x1)	3.94	3.89	1.012853470437018	1.38	1.36	1.0147058823529411	0.35	0.35	1.0	131204.27000000016	1.0504069756157161e-05	0.998680293033101	133266.57000000012	1.01710577466291e-05	0.9966632199744033
Enter@GPU-0@(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)->(int32 128x1)	1.97	2.00	0.985	1.38	1.40	0.9857142857142857	0.70	0.70	1.0	131205.65000000017	1.0504069756157161e-05	0.9986907971028571	133267.97000000012	1.0470206503882895e-05	0.9966736901809072
MEMCPYHtoD@GPU-0@(Transfer)->(25088 bytes)	3.97	7.94	0.5	1.35	2.70	0.5	0.34	0.34	1.0	131207.00000000017	1.0275720413632008e-05	0.9987010728232708	133270.67000000013	2.01925411146313e-05	0.9966938827220219
Less@GPU-0@(int32 46x1)(int32 128x1)->(boolean 128x46)	135.00	147.00	0.9183673469387755	1.35	1.47	0.9183673469387756	0.01	0.01	1.0	131208.35000000018	1.0275720413632008e-05	0.9987113485436845	133272.14000000013	1.099371682907704e-05	0.996704876438851
Reshape@GPU-0@(2432x17191)(int32 2x1)->(2432x17191)	1.91	1.83	1.0437158469945353	1.34	1.28	1.046875	0.70	0.70	1.0	131209.69000000018	1.0199603966123621e-05	0.9987215481476506	133273.42000000013	9.572760232121505e-06	0.9967144491990831
Mul@GPU-0@(29x128)(29x128)->(29x128)	3.05	2.45	1.2448979591836733	1.34	1.08	1.2407407407407407	0.44	0.44	1.0	131211.03000000017	1.0199603966123621e-05	0.9987317477516167	133274.50000000012	8.07701644585252e-06	0.996722526215529
Switch@CPU-0@(int32 1x1)(boolean 1x1)->(int32 1x1)	1.34	1.18	1.1355932203389831	1.34	1.18	1.1355932203389831	1.00	1.00	1.0	131212.37000000017	1.0199603966123621e-05	0.9987419473555827	133275.6800000001	8.824888338987012e-06	0.996731351103868
Mul@GPU-0@(4864x128)(1x1)->(4864x128)	33.25	33.00	1.0075757575757576	1.33	1.32	1.0075757575757576	0.04	0.04	1.0	131213.70000000016	1.0123487518615236e-05	0.9987520708431014	133277.00000000012	9.871908989375302e-06	0.9967412230128574
Less@GPU-0@(int32 48x1)(int32 128x1)->(boolean 128x48)	133.00	165.00	0.806060606060606	1.33	1.65	0.8060606060606061	0.01	0.01	1.0	131215.03000000014	1.0123487518615236e-05	0.99876219433062	133278.6500000001	1.2339886236719126e-05	0.9967535628990941
Identity@GPU-0@(boolean 1x1)->(boolean 1x1)	1.32	1.31	1.0076335877862594	1.32	1.31	1.0076335877862594	1.00	1.00	1.0	131216.35000000015	1.0047371071106851e-05	0.9987722417016911	133279.9600000001	9.797121800061852e-06	0.9967633600208942
ExpandDims@GPU-0@(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)	2.98	2.98	1.0	1.31	1.31	1.0	0.44	0.44	1.0	131217.66000000015	9.971254623598466e-06	0.9987822129563148	133281.2700000001	9.797121800061852e-06	0.9967731571426942
