Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
Const@GPU-0@(no input)->(320x1)	1.50	1.02	1.4705882352941175	15.02	10.18	1.475442043222004	10.00	10.00	1.0	47891.700000000004	0.00031022629376447215	0.9891654189800245	48893.660000000025	0.000206159887320863	0.9901681175151854
BatchNormWithGlobalNormalization@GPU-0@(1x17x17x384)(384x1)(384x1)(384x1)(384x1)->(1x17x17x384)	14.87	15.26	0.9744429882044561	14.87	15.26	0.9744429882044561	1.00	1.00	1.0	47906.57000000001	0.00030712816166962055	0.9894725471416942	48908.92000000003	0.0003090373163572072	0.9904771548315426
MaxPool@GPU-0@(1x17x17x768)->(1x8x8x768)	14.75	15.13	0.9748843357567746	14.75	15.13	0.9748843357567746	1.00	1.00	1.0	47921.32000000001	0.0003046496559937393	0.9897771967976879	48924.050000000025	0.0003064046262440724	0.9907835594577867
BatchNormWithGlobalNormalization@GPU-0@(1x8x8x320)(320x1)(320x1)(320x1)(1)->(1x8x8x320)	7.00	7.67	0.9126466753585398	14.01	15.35	0.9127035830618893	2.00	2.00	1.0	47935.33000000001	0.00028936553765913816	0.9900665623353471	48939.40000000002	0.00031085994797399284	0.9910944194057607
Relu@GPU-0@(1x17x17x128)->(1x17x17x128)	2.26	2.36	0.9576271186440678	13.56	14.16	0.9576271186440678	6.00	6.00	1.0	47948.89000000001	0.0002800711413745834	0.9903466334767217	48953.56000000003	0.00028676070770760514	0.9913811801134683
Const@GPU-0@(no input)->(32x1)	1.35	1.06	1.2735849056603774	13.55	10.65	1.272300469483568	10.00	10.00	1.0	47962.44000000001	0.00027986459923492666	0.9906264980759566	48964.21000000003	0.0002156780746529657	0.9915968581881213
Concat@GPU-0@(1)(1x17x17x384)(1x17x17x96)(1x17x17x288)->(1x17x17x768)	13.42	13.86	0.9682539682539683	13.42	13.86	0.9682539682539683	1.00	1.00	1.0	47975.86000000001	0.00027717955141938857	0.990903677627376	48978.07000000003	0.00028068526898498633	0.9918775434571062
Const@GPU-0@(no input)->(48x1)	1.33	1.02	1.303921568627451	13.34	10.24	1.302734375	10.00	10.00	1.0	47989.200000000004	0.0002755272143021344	0.9911792048416781	48988.31000000003	0.00020737497506538675	0.9920849184321716
Softmax@GPU-0@(1x1008)->(1x1008)	13.32	13.68	0.9736842105263158	13.32	13.68	0.9736842105263158	1.00	1.00	1.0	48002.520000000004	0.0002751141300228209	0.9914543189717009	49001.99000000003	0.0002770400057514151	0.9923619584379231
Conv2D@GPU-0@(1x35x35x192)(1x1x192x48)->(1x35x35x48)	12.78	12.91	0.9899302865995352	12.78	12.91	0.9899302865995352	1.00	1.00	1.0	48015.3	0.0002639608544813551	0.9917182798261822	49014.90000000003	0.00026144637969669366	0.9926234048176198
Identity@GPU-0@(1x35x35x96)->(1x35x35x96)	1.81	1.69	1.0710059171597635	12.69	11.84	1.0717905405405406	7.00	7.00	1.0	48027.990000000005	0.0002621019752244442	0.9919803818014067	49026.74000000003	0.00023977731491935342	0.9928631821325391
Relu@GPU-0@(1x35x35x48)->(1x35x35x48)	4.11	3.93	1.0458015267175573	12.34	11.78	1.0475382003395586	3.00	3.00	1.0	48040.33	0.0002548730003364572	0.9922352548017431	49038.520000000026	0.00023856222717482967	0.9931017443597139
BatchNormWithGlobalNormalization@GPU-0@(1x35x35x48)(48x1)(48x1)(48x1)(48x1)->(1x35x35x48)	11.82	11.93	0.9907795473595977	11.82	11.93	0.9907795473595977	1.00	1.00	1.0	48052.15	0.00024413280907430502	0.9924793876108174	49050.450000000026	0.00024159994653613905	0.99334334430625
BatchNormWithGlobalNormalization@GPU-0@(1x17x17x160)(160x1)(160x1)(160x1)(160x1)->(1x17x17x160)	11.14	11.68	0.9537671232876713	11.14	11.68	0.9537671232876713	1.00	1.00	1.0	48063.29	0.00023008794357764448	0.992709475554395	49062.13000000003	0.00023653708093395676	0.993579881387184
Identity@GPU-0@(1x17x17x128)->(1x17x17x128)	1.85	1.88	0.9840425531914895	11.10	11.30	0.9823008849557521	6.00	6.00	1.0	48074.39	0.0002292617750190174	0.9929387373294141	49073.43000000003	0.00022884152521863968	0.9938087229124026
Const@GPU-0@(no input)->(448x1)	1.41	0.98	1.4387755102040816	9.86	6.85	1.4394160583941606	7.00	7.00	1.0	48084.25	0.0002036505497015776	0.9931423878791157	49080.28000000003	0.00013872251749979484	0.9939474454299024
BatchNormWithGlobalNormalization@GPU-0@(1x17x17x128)(128x1)(128x1)(128x1)(128x1)->(1x17x17x128)	9.78	9.89	0.9888776541961576	9.78	9.89	0.9888776541961576	1.00	1.00	1.0	48094.03	0.0002019982125843234	0.9933443860917001	49090.17000000003	0.00020028696322233155	0.9941477323931248
Const@GPU-0@(no input)->(1x7x192x192)	2.03	1.26	1.611111111111111	8.11	5.05	1.6059405940594058	4.00	4.00	1.0	48102.14	0.00016750567526164242	0.9935118917669618	49095.22000000003	0.00010226988516408232	0.9942500022782889
BatchNormWithGlobalNormalization@GPU-0@(1x35x35x32)(32x1)(32x1)(32x1)(1)->(1x35x35x32)	8.09	8.83	0.9161947904869762	8.09	8.83	0.9161947904869762	1.00	1.00	1.0	48110.229999999996	0.0001670925909823289	0.9936789843579441	49104.05000000003	0.00017882041306907862	0.9944288226913579
BatchNormWithGlobalNormalization@GPU-0@(1x17x17x96)(96x1)(96x1)(96x1)(1)->(1x17x17x96)	8.04	8.33	0.9651860744297718	8.04	8.33	0.9651860744297718	1.00	1.00	1.0	48118.27	0.00016605988028404502	0.9938450442382282	49112.380000000034	0.00016869468186471402	0.9945975173732227
Const@GPU-0@(no input)->(1x7x160x160)	1.92	1.55	1.2387096774193547	7.67	6.21	1.2351046698872785	4.00	4.00	1.0	48125.939999999995	0.00015841782111674445	0.9940034620593449	49118.59000000003	0.00012576158155820817	0.9947232789547809
Const@GPU-0@(no input)->(7x1x160x160)	1.89	1.40	1.35	7.57	5.61	1.3493761140819964	4.00	4.00	1.0	48133.509999999995	0.00015635239972017673	0.9941598144590651	49124.20000000003	0.00011361070411297068	0.9948368896588938
Const@GPU-0@(no input)->(3x1x384x384)	1.88	1.46	1.2876712328767124	7.53	5.83	1.2915951972555746	4.00	4.00	1.0	48141.03999999999	0.00015552623116154963	0.9943153406902266	49130.030000000035	0.00011806602584289109	0.9949549556847367
Const@GPU-0@(no input)->(7x1x192x192)	1.84	1.28	1.4375	7.37	5.13	1.4366471734892787	4.00	4.00	1.0	48148.409999999996	0.0001522215569270413	0.9944675622471537	49135.16000000003	0.00010389000215678066	0.9950588456868935
Const@GPU-0@(no input)->(1x1x288x64)	1.80	1.25	1.44	7.22	4.99	1.4468937875751502	4.00	4.00	1.0	48155.63	0.0001491234248321897	0.9946166856719859	49140.15000000003	0.00010105479741955859	0.995159900484313
BatchNormWithGlobalNormalization@GPU-0@(1x8x8x320)(320x1)(320x1)(320x1)(320x1)->(1x8x8x320)	7.19	7.35	0.9782312925170069	7.19	7.35	0.9782312925170069	1.00	1.00	1.0	48162.82	0.00014850379841321938	0.9947651894703992	49147.50000000003	0.00014884824870415943	0.9953087487330172
Const@GPU-0@(no input)->(3x3x96x96)	1.77	1.28	1.3828125	7.10	5.12	1.38671875	4.00	4.00	1.0	48169.92	0.0001466449191563084	0.9949118343895554	49152.62000000003	0.00010368748753269337	0.9954124362205499
Concat@GPU-0@(1)(1x8x8x320)(1x8x8x192)(1x8x8x768)->(1x8x8x1280)	6.90	7.07	0.975954738330976	6.90	7.07	0.975954738330976	1.00	1.00	1.0	48176.82	0.00014251407636317297	0.9950543484659186	49159.69000000003	0.00014317783922971526	0.9955556140597795
Const@GPU-0@(no input)->(1x3x384x384)	1.72	1.15	1.4956521739130435	6.88	4.59	1.4989106753812635	4.00	4.00	1.0	48183.7	0.0001421009920838594	0.9951964494580025	49164.28000000003	9.29542124560669e-05	0.9956485682722356
BatchNormWithGlobalNormalization@GPU-0@(1x8x8x448)(448x1)(448x1)(448x1)(1)->(1x8x8x448)	6.85	7.12	0.9620786516853932	6.85	7.12	0.9620786516853932	1.00	1.00	1.0	48190.549999999996	0.0001414813656648891	0.9953379308236674	49171.40000000003	0.00014419041235015173	0.9957927586845857
Const@GPU-0@(no input)->(3x3x64x96)	1.70	1.22	1.3934426229508197	6.79	4.86	1.397119341563786	4.00	4.00	1.0	48197.34	0.00014024211282694847	0.9954781729364943	49176.26000000003	9.84221073064238e-05	0.9958911807918921
Relu@GPU-0@(1x8x8x192)->(1x8x8x192)	2.23	2.17	1.0276497695852536	6.70	6.52	1.0276073619631902	3.00	3.00	1.0	48204.03999999999	0.00013838323357003753	0.9956165561700644	49182.78000000003	0.0001320395349049142	0.996023220326797
Relu@GPU-0@(1x8x8x320)->(1x8x8x320)	2.22	2.43	0.9135802469135803	6.65	7.28	0.9134615384615384	3.00	3.00	1.0	48210.689999999995	0.00013735052287175366	0.9957539066929362	49190.06000000003	0.00014743064633554839	0.9961706509731326
Identity@GPU-0@(1x35x35x48)->(1x35x35x48)	2.15	2.18	0.9862385321100916	6.46	6.53	0.9892802450229708	3.00	3.00	1.0	48217.149999999994	0.00013342622221827497	0.9958873329151544	49196.590000000026	0.0001322420495290015	0.9963028930226616
Const@GPU-0@(no input)->(1x1x768x160)	1.61	1.48	1.087837837837838	6.45	5.92	1.089527027027027	4.00	4.00	1.0	48223.59999999999	0.00013321968007861822	0.996020552595233	49202.510000000024	0.00011988865745967671	0.9964227816801213
Identity@GPU-0@(1x8x8x192)->(1x8x8x192)	2.09	1.81	1.154696132596685	6.27	5.44	1.1525735294117645	3.00	3.00	1.0	48229.86999999999	0.0001295019215647963	0.9961500545167978	49207.950000000026	0.00011016795550348672	0.9965329496356248
Identity@GPU-0@(1x8x8x320)->(1x8x8x320)	2.08	2.07	1.0048309178743962	6.23	6.21	1.003220611916264	3.00	3.00	1.0	48236.09999999999	0.00012867575300616922	0.996278730269804	49214.160000000025	0.00012576158155820817	0.996658711217183
BatchNormWithGlobalNormalization@GPU-0@(1x8x8x448)(448x1)(448x1)(448x1)(448x1)->(1x8x8x448)	6.23	6.44	0.967391304347826	6.23	6.44	0.967391304347826	1.00	1.00	1.0	48242.329999999994	0.00012867575300616922	0.9964074060228101	49220.60000000003	0.0001304194179122159	0.9967891306350952
NoOp@GPU-0@(no input)->(no output info)	5.84	6.33	0.9225908372827804	5.84	6.33	0.9225908372827804	1.00	1.00	1.0	48248.16999999999	0.00012062060955955509	0.9965280266323696	49226.93000000003	0.0001281917570472557	0.9969173223921425
Relu@GPU-0@(1x17x17x384)->(1x17x17x384)	5.67	5.67	1.0	5.67	5.67	1.0	1.00	1.00	1.0	48253.83999999999	0.00011710939318538996	0.996645136025555	49232.60000000003	0.00011482579185749442	0.997032148184
Sub@GPU-0@(1x299x299x3)(1x1)->(1x299x299x3)	5.40	5.25	1.0285714285714287	5.40	5.25	1.0285714285714287	1.00	1.00	1.0	48259.23999999999	0.00011153275541465711	0.9967566687809697	49237.85000000003	0.00010632017764582817	0.9971384683616458
Const@GPU-0@(no input)->(80x1)	1.33	1.01	1.316831683168317	5.33	4.03	1.3225806451612903	4.00	4.00	1.0	48264.56999999999	0.0001100869604370597	0.9968667557414067	49241.88000000003	8.161339350717858e-05	0.997220081755153
Identity@GPU-0@(1x71x71x192)->(1x71x71x192)	2.58	2.63	0.9809885931558936	5.17	5.26	0.9828897338403042	2.00	2.00	1.0	48269.73999999999	0.00010678228620255133	0.9969735380276092	49247.14000000003	0.00010652269226991546	0.9973266044474229
Relu@GPU-0@(1x8x8x448)->(1x8x8x448)	2.57	2.50	1.028	5.14	4.99	1.0300601202404809	2.00	2.00	1.0	48274.87999999999	0.00010616265978358102	0.9970797006873928	49252.13000000003	0.00010105479741955859	0.9974276592448424
Mul@GPU-0@(1x299x299x3)(1x1)->(1x299x299x3)	4.99	5.04	0.9900793650793651	4.99	5.04	0.9900793650793651	1.00	1.00	1.0	48279.86999999999	0.00010306452768872944	0.9971827652150815	49257.17000000003	0.00010206737053999505	0.9975297266153824
Identity@GPU-0@(1x147x147x64)->(1x147x147x64)	2.44	2.67	0.9138576779026217	4.89	5.34	0.9157303370786517	2.00	2.00	1.0	48284.75999999999	0.0001009991062921617	0.9972837643213737	49262.510000000024	0.00010814280926261379	0.997637869424645
Const@GPU-0@(no input)->(5x5x48x64)	1.61	1.20	1.3416666666666668	4.83	3.60	1.3416666666666666	3.00	3.00	1.0	48289.58999999999	9.975985345422108e-05	0.9973835241748279	49266.11000000002	7.290526467142503e-05	0.9977107746893165
Const@GPU-0@(no input)->(1x1x256x64)	1.39	1.28	1.0859375	4.17	3.83	1.0887728459530026	3.00	3.00	1.0	48293.75999999999	8.61280722368741e-05	0.9974696522470647	49269.940000000024	7.756310102543275e-05	0.9977883377903419
Const@GPU-0@(no input)->(7x1x128x128)	2.06	1.51	1.3642384105960266	4.13	3.02	1.3675496688741722	2.00	2.00	1.0	48297.889999999985	8.530190367824701e-05	0.997554954150743	49272.96000000002	6.11594164743621e-05	0.9978494972068163
ExpandDims@GPU-0@(100x100x3)(int32 1x1)->(1x100x100x3)	4.13	3.39	1.2182890855457227	4.13	3.39	1.2182890855457227	1.00	1.00	1.0	48302.01999999998	8.530190367824701e-05	0.9976402560544213	49276.35000000002	6.865245756559191e-05	0.9979181496643819
Const@GPU-0@(no input)->(1x7x128x128)	2.00	1.81	1.1049723756906078	4.00	3.62	1.1049723756906078	2.00	2.00	1.0	48306.01999999998	8.261685586270896e-05	0.997722872910284	49279.97000000002	7.331029391959961e-05	0.9979914599583014
Const@GPU-0@(no input)->(1x1x192x64)	1.84	1.23	1.4959349593495936	3.68	2.45	1.5020408163265306	2.00	2.00	1.0	48309.69999999998	7.600750739369225e-05	0.9977988804176777	49282.42000000002	4.961608290138648e-05	0.9980410760412028
Const@GPU-0@(no input)->(1x1x768x128)	1.83	1.97	0.9289340101522843	3.67	3.94	0.9314720812182741	2.00	2.00	1.0	48313.36999999998	7.580096525403547e-05	0.9978746813829318	49286.36000000002	7.979076189039295e-05	0.9981208668030932
Identity@GPU-0@(1x8x8x448)->(1x8x8x448)	1.83	2.04	0.8970588235294118	3.66	4.08	0.8970588235294118	2.00	2.00	1.0	48317.029999999984	7.55944231143787e-05	0.9979502758060461	49290.440000000024	8.262596662761503e-05	0.9982034927697209
Const@GPU-0@(no input)->(7x1x160x192)	1.78	1.41	1.2624113475177305	3.56	2.81	1.2669039145907472	2.00	2.00	1.0	48320.58999999998	7.352900171781099e-05	0.998023804807764	49293.25000000002	5.6906609368528985e-05	0.9982603993790894
Const@GPU-0@(no input)->(1x7x160x192)	1.67	1.26	1.3253968253968254	3.33	2.52	1.3214285714285714	2.00	2.00	1.0	48323.919999999984	6.877853250570522e-05	0.9980925833402697	49295.77000000002	5.103368526999752e-05	0.9983114330643594
MEMCPYHtoD@GPU-0@(Transfer)->(30000 bytes)	3.19	3.01	1.0598006644518272	3.19	3.01	1.0598006644518272	1.00	1.00	1.0	48327.109999999986	6.58869425505104e-05	0.9981584702828202	49298.78000000002	6.0956901850274815e-05	0.9983723899662097
Relu@GPU-0@(1x35x35x32)->(1x35x35x32)	2.97	2.78	1.0683453237410074	2.97	2.78	1.0683453237410074	1.00	1.00	1.0	48330.07999999999	6.134301547806142e-05	0.9982198132982983	49301.56000000002	5.62990654962671e-05	0.998428689031706
Const@GPU-0@(no input)->(3x3x448x384)	1.47	1.25	1.176	2.94	2.51	1.1713147410358566	2.00	2.00	1.0	48333.01999999999	6.072338905909109e-05	0.9982805366873574	49304.07000000002	5.0831170645910226e-05	0.9984795202023519
Identity@GPU-0@(1x149x149x32)->(1x149x149x32)	2.86	2.98	0.959731543624161	2.86	2.98	0.959731543624161	1.00	1.00	1.0	48335.87999999999	5.907105194183691e-05	0.9983396077392992	49307.050000000025	6.034935797801294e-05	0.9985398695603299
Const@GPU-0@(no input)->(1x1)	1.40	1.30	1.0769230769230769	2.79	2.60	1.073076923076923	2.00	2.00	1.0	48338.66999999999	5.76252569642395e-05	0.9983972329962635	49309.65000000002	5.265380226269586e-05	0.9985925233625926
Identity@GPU-0@(1x73x73x80)->(1x73x73x80)	2.75	2.61	1.053639846743295	2.75	2.61	1.053639846743295	1.00	1.00	1.0	48341.41999999999	5.6799088405612417e-05	0.9984540320846691	49312.260000000024	5.285631688678314e-05	0.9986453796794794
Identity@GPU-0@(1x35x35x32)->(1x35x35x32)	2.71	2.40	1.1291666666666667	2.71	2.40	1.1291666666666667	1.00	1.00	1.0	48344.12999999999	5.597291984698532e-05	0.998510005004516	49314.660000000025	4.860350978095002e-05	0.9986939831892604
_Arg@CPU-0@(no input)->(string 1x1)	2.59	2.82	0.9184397163120568	2.59	2.82	0.9184397163120568	1.00	1.00	1.0	48346.71999999999	5.3494414171104056e-05	0.9985634994186872	49317.480000000025	5.710912399261627e-05	0.998751092313253
Const@GPU-0@(no input)->(1x7x128x192)	2.49	1.80	1.3833333333333335	2.49	1.80	1.3833333333333335	1.00	1.00	1.0	48349.209999999985	5.1428992774536336e-05	0.9986149284114617	49319.28000000003	3.6452632335712515e-05	0.9987875449455887
Identity@GPU-0@(1x147x147x32)->(1x147x147x32)	2.44	3.12	0.782051282051282	2.44	3.12	0.782051282051282	1.00	1.00	1.0	48351.64999999999	5.039628207625247e-05	0.998665324693538	49322.40000000003	6.318456271523503e-05	0.998850729508304
Identity@GPU-0@(1x17x17x768)->(1x17x17x768)	2.25	1.95	1.153846153846154	2.25	1.95	1.153846153846154	1.00	1.00	1.0	48353.89999999999	4.6471981422773795e-05	0.9987117966749608	49324.35000000003	3.949035169702189e-05	0.998890219860001
Const@GPU-0@(no input)->(1x1x64x80)	2.22	1.17	1.8974358974358978	2.22	1.17	1.8974358974358978	1.00	1.00	1.0	48356.11999999999	4.585235500380348e-05	0.9987576490299646	49325.520000000026	2.3694211018213134e-05	0.9989139140710193
Reshape@GPU-0@(1x1x1x2048)(int32 2x1)->(1x2048)	2.19	2.53	0.8656126482213439	2.19	2.53	0.8656126482213439	1.00	1.00	1.0	48358.30999999999	4.523272858483316e-05	0.9988028817585494	49328.050000000025	5.123619989408481e-05	0.9989651502709134
Const@GPU-0@(no input)->(3x3x3x32)	2.15	1.50	1.4333333333333333	2.15	1.50	1.4333333333333333	1.00	1.00	1.0	48360.45999999999	4.440656002620607e-05	0.9988472883185756	49329.550000000025	3.0377193613093762e-05	0.9989955274645265
Const@GPU-0@(no input)->(3x3x32x64)	2.14	1.46	1.4657534246575343	2.14	1.46	1.4657534246575343	1.00	1.00	1.0	48362.59999999999	4.42000178865493e-05	0.9988914883364621	49331.010000000024	2.9567135116744595e-05	0.9990250945996432
Identity@GPU-0@(1x17x17x96)->(1x17x17x96)	2.10	1.94	1.0824742268041239	2.10	1.94	1.0824742268041239	1.00	1.00	1.0	48364.69999999999	4.337384932792221e-05	0.9989348621857901	49332.950000000026	3.92878370729346e-05	0.9990643824367161
BiasAdd@GPU-0@(1x1008)(1008x1)->(1x1008)	2.04	2.01	1.0149253731343284	2.04	2.01	1.0149253731343284	1.00	1.00	1.0	48366.73999999999	4.2134596489981574e-05	0.99897699678228	49334.96000000003	4.0705439441545636e-05	0.9991050878761577
Identity@GPU-0@(1x8x8x2048)->(1x8x8x2048)	2.02	1.97	1.0253807106598984	2.02	1.97	1.0253807106598984	1.00	1.00	1.0	48368.75999999999	4.172151221066803e-05	0.9990187182944907	49336.93000000003	3.989538094519647e-05	0.9991449832571029
Relu@GPU-0@(1x17x17x96)->(1x17x17x96)	1.97	2.02	0.9752475247524752	1.97	2.02	0.9752475247524752	1.00	1.00	1.0	48370.72999999999	4.068880151238417e-05	0.9990594070960032	49338.950000000026	4.0907954065632934e-05	0.9991858912111685
Const@GPU-0@(no input)->(1x1x1280x384)	1.92	1.16	1.6551724137931034	1.92	1.16	1.6551724137931034	1.00	1.00	1.0	48372.64999999999	3.96560908141003e-05	0.9990990631868173	49340.11000000003	2.349169639412584e-05	0.9992093829075627
Const@GPU-0@(no input)->(1x1x192x48)	1.91	1.55	1.232258064516129	1.91	1.55	1.232258064516129	1.00	1.00	1.0	48374.55999999999	3.944954867444353e-05	0.9991385127354917	49341.66000000003	3.138976673353022e-05	0.9992407726742962
Cast@GPU-0@(uint8 100x100x3)->(100x100x3)	1.90	2.37	0.8016877637130801	1.90	2.37	0.8016877637130801	1.00	1.00	1.0	48376.45999999999	3.924300653478676e-05	0.9991777557420265	49344.030000000035	4.799596590868815e-05	0.9992887686402049
Identity@GPU-0@(1x35x35x288)->(1x35x35x288)	1.90	1.83	1.0382513661202184	1.90	1.83	1.0382513661202184	1.00	1.00	1.0	48378.35999999999	3.924300653478676e-05	0.9992169987485613	49345.86000000004	3.7060176207974394e-05	0.9993258288164129
Const@GPU-0@(no input)->(int32 2x1)	0.94	0.91	1.0329670329670328	1.89	1.81	1.0441988950276242	2.00	2.00	1.0	48380.24999999999	3.903646439512999e-05	0.9992560352129565	49347.670000000035	3.6655146959799805e-05	0.9993624839633727
Const@GPU-0@(no input)->(7x1x128x192)	1.87	1.39	1.3453237410071943	1.87	1.39	1.3453237410071943	1.00	1.00	1.0	48382.119999999995	3.862338011581645e-05	0.9992946585930723	49349.060000000034	2.814953274813355e-05	0.9993906334961208
Const@GPU-0@(no input)->(1x1x2048x448)	1.82	1.31	1.3893129770992367	1.82	1.31	1.3893129770992367	1.00	1.00	1.0	48383.939999999995	3.759066941753258e-05	0.9993322492624899	49350.37000000003	2.652941575543522e-05	0.9994171629118762
Const@GPU-0@(no input)->(1x1x2048x384)	1.81	1.22	1.4836065573770492	1.81	1.22	1.4836065573770492	1.00	1.00	1.0	48385.74999999999	3.7384127277875806e-05	0.9993696333897677	49351.59000000003	2.470678413864959e-05	0.9994418696960149
Const@GPU-0@(no input)->(1x1x288x48)	1.78	1.21	1.4710743801652892	1.78	1.21	1.4710743801652892	1.00	1.00	1.0	48387.52999999999	3.676450085890549e-05	0.9994063978906266	49352.80000000003	2.45042695145623e-05	0.9994663739655295
Const@GPU-0@(no input)->(3x3x32x32)	1.77	1.15	1.539130434782609	1.77	1.15	1.539130434782609	1.00	1.00	1.0	48389.29999999999	3.655795871924872e-05	0.9994429558493458	49353.95000000003	2.328918177003855e-05	0.9994896631472996
Const@GPU-0@(no input)->(1x1x1280x320)	1.76	1.38	1.2753623188405798	1.76	1.38	1.2753623188405798	1.00	1.00	1.0	48391.05999999999	3.6351416579591946e-05	0.9994793072659254	49355.33000000003	2.794701812404626e-05	0.9995176101654236
Identity@GPU-0@(1x17x17x384)->(1x17x17x384)	1.75	1.93	0.9067357512953368	1.75	1.93	0.9067357512953368	1.00	1.00	1.0	48392.80999999999	3.614487443993517e-05	0.9995154521403653	49357.26000000003	3.908532244884731e-05	0.9995566954878725
Const@GPU-0@(no input)->(3x3x80x192)	1.73	1.17	1.4786324786324787	1.73	1.17	1.4786324786324787	1.00	1.00	1.0	48394.53999999999	3.5731790160621626e-05	0.9995511839305259	49358.43000000003	2.3694211018213134e-05	0.9995803896988907
Const@GPU-0@(no input)->(1x1x1280x448)	1.70	1.18	1.4406779661016949	1.70	1.18	1.4406779661016949	1.00	1.00	1.0	48396.23999999999	3.511216374165131e-05	0.9995862960942675	49359.61000000003	2.3896725642300425e-05	0.999604286424533
Const@GPU-0@(no input)->(3x3x192x320)	1.67	1.18	1.4152542372881356	1.67	1.18	1.4152542372881356	1.00	1.00	1.0	48397.90999999999	3.449253732268099e-05	0.9996207886315902	49360.79000000003	2.3896725642300425e-05	0.9996281831501753
Const@GPU-0@(no input)->(1x1x192x32)	1.65	1.22	1.3524590163934427	1.65	1.22	1.3524590163934427	1.00	1.00	1.0	48399.55999999999	3.4079453043367446e-05	0.9996548680846336	49362.01000000003	2.470678413864959e-05	0.999652889934314
Const@GPU-0@(no input)->(int32 1x1)	0.82	0.84	0.9761904761904762	1.64	1.69	0.9704142011834319	2.00	2.00	1.0	48401.19999999999	3.387291090371067e-05	0.9996887409955373	49363.70000000003	3.42249714707523e-05	0.9996871149057848
Const@GPU-0@(no input)->(3x3x192x192)	1.62	1.18	1.3728813559322035	1.62	1.18	1.3728813559322035	1.00	1.00	1.0	48402.81999999999	3.345982662439713e-05	0.9997222008221617	49364.880000000034	2.3896725642300425e-05	0.9997110116314271
Const@GPU-0@(no input)->(1x1x2048x192)	1.54	1.65	0.9333333333333335	1.54	1.65	0.9333333333333335	1.00	1.00	1.0	48404.35999999999	3.180748950714295e-05	0.9997540083116688	49366.530000000035	3.341491297440314e-05	0.9997444265444014
Const@GPU-0@(no input)->(1x1x256x48)	1.48	1.44	1.027777777777778	1.48	1.44	1.027777777777778	1.00	1.00	1.0	48405.84	3.056823666920232e-05	0.9997845765483381	49367.97000000004	2.916210586857001e-05	0.99977358865027
Const@GPU-0@(no input)->(1008x1)	1.43	1.80	0.7944444444444444	1.43	1.80	0.7944444444444444	1.00	1.00	1.0	48407.27	2.9535525970918455e-05	0.999814112074309	49369.77000000004	3.6452632335712515e-05	0.9998100412826058
Const@GPU-0@(no input)->(1x1x1280x192)	1.40	1.32	1.0606060606060606	1.40	1.32	1.0606060606060606	1.00	1.00	1.0	48408.67	2.8915899551948135e-05	0.9998430279738609	49371.09000000004	2.6731930379522513e-05	0.9998367732129853
Const@GPU-0@(no input)->(1x1x2048x320)	1.35	1.13	1.1946902654867257	1.35	1.13	1.1946902654867257	1.00	1.00	1.0	48410.02	2.7883188853664278e-05	0.9998709111627146	49372.22000000004	2.2884152521863967e-05	0.9998596573655071
_Retval@CPU-0@(1x1008)->(no output info)	1.35	1.41	0.9574468085106385	1.35	1.41	0.9574468085106385	1.00	1.00	1.0	48411.369999999995	2.7883188853664278e-05	0.9998987943515684	49373.63000000004	2.8554561996308134e-05	0.9998882119275034
Const@GPU-0@(no input)->(2048x1008)	1.32	1.67	0.7904191616766468	1.32	1.67	0.7904191616766468	1.00	1.00	1.0	48412.689999999995	2.726356243469396e-05	0.999926057914003	49375.30000000004	3.381994222257772e-05	0.9999220318697261
NoOp@CPU-0@(no input)->(no output info)	1.30	1.46	0.8904109589041096	1.30	1.46	0.8904109589041096	1.00	1.00	1.0	48413.99	2.6850478155380415e-05	0.9999529083921584	49376.76000000004	2.9567135116744595e-05	0.9999515990048428
Const@GPU-0@(no input)->(3x3x288x384)	1.28	1.38	0.9275362318840581	1.28	1.38	0.9275362318840581	1.00	1.00	1.0	48415.27	2.643739387606687e-05	0.9999793457860345	49378.140000000036	2.794701812404626e-05	0.9999795460229668
MEMCPYDtoH@GPU-0@(Transfer)->(4032 bytes)	1.00	1.01	0.9900990099009901	1.00	1.01	0.9900990099009901	1.00	1.00	1.0	48416.27	2.065421396567724e-05	1.0000000000000002	49379.15000000004	2.0453977032816467e-05	0.9999999999999996
