ConstantFolding/gradients/resnet_model/conv2d_26/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_26/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
gradients/L2Loss_52_grad/mul@GPU-0@(1x1x512x2048)(1x1)->(1x1x512x2048)	gradients/L2Loss_52_grad/mul	Mul	GPU-0	0	57	57	(1x1x512x2048)(1x1)->(1x1x512x2048)	1	1	0
L2Loss_40@GPU-0@(1x1x1024x256)->(1x1)	L2Loss_40	L2Loss	GPU-0	0	14	14	(1x1x1024x256)->(1x1)	1	1	0
resnet_model/batch_normalization_23/AssignMovingAvg_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_23/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
global_step/cond/Merge@GPU-0@(int64 1x1 slot 1 slot )(int64 1x1)->(int64 1x1)(int32 1x1 slot 1 slot )	global_step/cond/Merge	Merge	GPU-0	1	5	8	(int64 1x1 slot 1 slot )(int64 1x1)->(int64 1x1)(int32 1x1 slot 1 slot )	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_4/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_4/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_6/AssignMovingAvg_1/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_6/AssignMovingAvg_1/mul	Mul	GPU-0	0	2	2	(256x1)(1x1)->(256x1)	1	1	0
L2Loss_3@GPU-0@(3x3x64x64)->(1x1)	L2Loss_3	L2Loss	GPU-0	0	7	7	(3x3x64x64)->(1x1)	1	1	0
resnet_model/conv2d_44/kernel@GPU-0@(no input)->(1x1x1024x512)	resnet_model/conv2d_44/kernel	VariableV2	GPU-0	0	3	4	(no input)->(1x1x1024x512)	0	1	0
gradients/resnet_model/Pad_2_grad/Shape@GPU-0@(no input)->(int32 4x1)	gradients/resnet_model/Pad_2_grad/Shape	Const	GPU-0	0	2	4	(no input)->(int32 4x1)	0	1	0
gradients/resnet_model/conv2d_39/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	gradients/resnet_model/conv2d_39/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2418	2418	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	1	1	0
resnet_model/batch_normalization_46/moving_mean@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_46/moving_mean	VariableV2	GPU-0	0	2	3	(no input)->(512x1)	0	1	0
gradients/resnet_model/Relu_5_grad/ReluGrad@GPU-0@(64x64x56x56)(64x64x56x56)->(64x64x56x56)	gradients/resnet_model/Relu_5_grad/ReluGrad	ReluGrad	GPU-0	0	989	989	(64x64x56x56)(64x64x56x56)->(64x64x56x56)	1	1	0
Momentum/update_resnet_model/conv2d_26/kernel/ApplyMomentum@GPU-0@(3x3x256x256)(3x3x256x256)(1x1)(int32 1x1 slot 1 slot )(3x3x256x256)(1x1)->(3x3x256x256)	Momentum/update_resnet_model/conv2d_26/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	94	94	(3x3x256x256)(3x3x256x256)(1x1)(int32 1x1 slot 1 slot )(3x3x256x256)(1x1)->(3x3x256x256)	1	1	0
resnet_model/conv2d_3/kernel/read@GPU-0@(3x3x64x64)->(3x3x64x64)	resnet_model/conv2d_3/kernel/read	Identity	GPU-0	0	1	3	(3x3x64x64)->(3x3x64x64)	0	1	0
gradients/resnet_model/Relu_28_grad/ReluGrad@GPU-0@(64x256x14x14)(64x256x14x14)->(64x256x14x14)	gradients/resnet_model/Relu_28_grad/ReluGrad	ReluGrad	GPU-0	0	249	249	(64x256x14x14)(64x256x14x14)->(64x256x14x14)	1	1	0
gradients/resnet_model/Relu_31_grad/ReluGrad@GPU-0@(64x256x14x14)(64x256x14x14)->(64x256x14x14)	gradients/resnet_model/Relu_31_grad/ReluGrad	ReluGrad	GPU-0	0	249	249	(64x256x14x14)(64x256x14x14)->(64x256x14x14)	1	1	0
resnet_model/batch_normalization_25/moving_mean/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_25/moving_mean/read	Identity	GPU-0	1	1	3	(256x1)->(256x1)	0	1	0
resnet_model/batch_normalization_4/beta/Momentum@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_4/beta/Momentum	VariableV2	GPU-0	0	2	4	(no input)->(64x1)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_37/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_37/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_43/Conv2D_grad/ShapeN-matshapes-0@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_43/Conv2D_grad/ShapeN-matshapes-0	Const	GPU-0	1	1	4	(no input)->(int32 4x1)	0	1	0
gradients/resnet_model/conv2d_36/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	gradients/resnet_model/conv2d_36/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2504	2504	(64x256x14x14)(int32 4x1)(64x1024x14x14)->(1x1x256x1024)	1	1	0
resnet_model/batch_normalization_44/moving_mean@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_44/moving_mean	VariableV2	GPU-0	0	1	2	(no input)->(512x1)	0	1	0
resnet_model/Pad_2@GPU-0@(64x128x56x56)(int32 4x2)->(64x128x58x58)	resnet_model/Pad_2	Pad	GPU-0	0	1566	1566	(64x128x56x56)(int32 4x2)->(64x128x58x58)	1	1	0
resnet_model/batch_normalization_22/gamma@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_22/gamma	VariableV2	GPU-0	0	1	2	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_6/beta/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_6/beta/read	Identity	GPU-0	1	0	2	(256x1)->(256x1)	0	1	0
resnet_model/batch_normalization_38/AssignMovingAvg/sub_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_38/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
gradients/resnet_model/conv2d_11/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x256x56x56)(int32 4x1)(64x512x28x28)->(1x1x256x512)	gradients/resnet_model/conv2d_11/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	6022	6022	(64x256x56x56)(int32 4x1)(64x512x28x28)->(1x1x256x512)	1	1	0
gradients/AddN_32@GPU-0@(3x3x256x256)(3x3x256x256)->(3x3x256x256)	gradients/AddN_32	AddN	GPU-0	0	44	44	(3x3x256x256)(3x3x256x256)->(3x3x256x256)	1	1	0
resnet_model/batch_normalization_33/AssignMovingAvg_1/mul@GPU-0@(1024x1)(1x1)->(1024x1)	resnet_model/batch_normalization_33/AssignMovingAvg_1/mul	Mul	GPU-0	0	2	2	(1024x1)(1x1)->(1024x1)	1	1	0
resnet_model/batch_normalization_23/moving_variance@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_23/moving_variance	VariableV2	GPU-0	0	2	2	(no input)->(256x1)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_21/Conv2D_grad/ShapeN-matshapes-0@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_21/Conv2D_grad/ShapeN-matshapes-0	Const	GPU-0	1	1	3	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_38/AssignMovingAvg@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_38/AssignMovingAvg	AssignSub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/batch_normalization_11/AssignMovingAvg_1/mul@GPU-0@(128x1)(1x1)->(128x1)	resnet_model/batch_normalization_11/AssignMovingAvg_1/mul	Mul	GPU-0	0	1	1	(128x1)(1x1)->(128x1)	1	1	0
resnet_model/batch_normalization_5/beta/read@GPU-0@(64x1)->(64x1)	resnet_model/batch_normalization_5/beta/read	Identity	GPU-0	0	1	2	(64x1)->(64x1)	0	1	0
Momentum/update_resnet_model/conv2d_33/kernel/ApplyMomentum@GPU-0@(1x1x256x1024)(1x1x256x1024)(1x1)(int32 1x1 slot 1 slot )(1x1x256x1024)(1x1)->(1x1x256x1024)	Momentum/update_resnet_model/conv2d_33/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	41	41	(1x1x256x1024)(1x1x256x1024)(1x1)(int32 1x1 slot 1 slot )(1x1x256x1024)(1x1)->(1x1x256x1024)	1	1	0
resnet_model/conv2d_36/kernel@GPU-0@(no input)->(1x1x256x1024)	resnet_model/conv2d_36/kernel	VariableV2	GPU-0	0	2	3	(no input)->(1x1x256x1024)	0	1	0
resnet_model/Relu_3@GPU-0@(64x256x56x56)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )->(64x256x56x56)	resnet_model/Relu_3	Relu	GPU-0	0	2675	2675	(64x256x56x56)(256x1 slot 1 slot )(256x1 slot 2 slot )(256x1 slot 3 slot )(256x1 slot 4 slot )->(64x256x56x56)	1	1	0
resnet_model/batch_normalization_28/gamma/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_28/gamma/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
Momentum/update_resnet_model/conv2d_49/kernel/ApplyMomentum@GPU-0@(1x1x512x2048)(1x1x512x2048)(1x1)(int32 1x1 slot 1 slot )(1x1x512x2048)(1x1)->(1x1x512x2048)	Momentum/update_resnet_model/conv2d_49/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	162	162	(1x1x512x2048)(1x1x512x2048)(1x1)(int32 1x1 slot 1 slot )(1x1x512x2048)(1x1)->(1x1x512x2048)	1	1	0
resnet_model/batch_normalization_1/AssignMovingAvg_1@GPU-0@(64x1)(64x1)->(64x1)	resnet_model/batch_normalization_1/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(64x1)(64x1)->(64x1)	1	1	0
_retval_add_0_0@CPU-0@(1x1)->(no output info)	_retval_add_0_0	_Retval	CPU-0	1	3	6	(1x1)->(no output info)	0	1	0
resnet_model/batch_normalization_27/gamma@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_27/gamma	VariableV2	GPU-0	0	2	3	(no input)->(1024x1)	0	1	0
resnet_model/conv2d_44/Conv2D@GPU-0@(64x1024x14x14)(1x1x1024x512)->(64x512x14x14)	resnet_model/conv2d_44/Conv2D	Conv2D	GPU-0	0	3690	3690	(64x1024x14x14)(1x1x1024x512)->(64x512x14x14)	1	1	0
resnet_model/batch_normalization_4/beta@GPU-0@(no input)->(64x1)	resnet_model/batch_normalization_4/beta	VariableV2	GPU-0	1	1	3	(no input)->(64x1)	0	1	0
resnet_model/conv2d_30/kernel/Momentum@GPU-0@(no input)->(1x1x256x1024)	resnet_model/conv2d_30/kernel/Momentum	VariableV2	GPU-0	1	1	3	(no input)->(1x1x256x1024)	0	1	0
gradients/resnet_model/conv2d_2/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x64x56x56)(int32 4x1)(64x64x56x56)(64x1 slot 1 slot )(64x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x64x64)	gradients/resnet_model/conv2d_2/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2153	2153	(64x64x56x56)(int32 4x1)(64x64x56x56)(64x1 slot 1 slot )(64x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x64x64)	1	1	0
PiecewiseConstant/Const_7@GPU-0@(no input)->(1x1)	PiecewiseConstant/Const_7	Const	GPU-0	1	1	3	(no input)->(1x1)	0	1	0
resnet_model/batch_normalization_33/gamma/Momentum@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_33/gamma/Momentum	VariableV2	GPU-0	0	2	3	(no input)->(1024x1)	0	1	0
resnet_model/batch_normalization_3/AssignMovingAvg/sub_1@GPU-0@(256x1)(256x1)->(256x1)	resnet_model/batch_normalization_3/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(256x1)(256x1)->(256x1)	1	1	0
resnet_model/batch_normalization_43/AssignMovingAvg_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_43/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
resnet_model/batch_normalization_36/beta/read@GPU-0@(1024x1)->(1024x1)	resnet_model/batch_normalization_36/beta/read	Identity	GPU-0	1	1	2	(1024x1)->(1024x1)	0	1	0
gradients/AddN_33@GPU-0@(1x1x1024x256)(1x1x1024x256)->(1x1x1024x256)	gradients/AddN_33	AddN	GPU-0	0	19	19	(1x1x1024x256)(1x1x1024x256)->(1x1x1024x256)	1	1	0
resnet_model/batch_normalization_45/moving_mean@GPU-0@(no input)->(2048x1)	resnet_model/batch_normalization_45/moving_mean	VariableV2	GPU-0	1	2	4	(no input)->(2048x1)	0	1	0
resnet_model/batch_normalization_19/AssignMovingAvg@GPU-0@(128x1)(128x1)->(128x1)	resnet_model/batch_normalization_19/AssignMovingAvg	AssignSub	GPU-0	0	2	2	(128x1)(128x1)->(128x1)	1	1	0
resnet_model/batch_normalization_36/AssignMovingAvg_1/sub_1@GPU-0@(1024x1)(1024x1)->(1024x1)	resnet_model/batch_normalization_36/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	2	2	(1024x1)(1024x1)->(1024x1)	1	1	0
gradients/L2Loss_18_grad/mul@GPU-0@(1x1x512x128)(1x1)->(1x1x512x128)	gradients/L2Loss_18_grad/mul	Mul	GPU-0	0	4	4	(1x1x512x128)(1x1)->(1x1x512x128)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
gradients/AddN_22@GPU-0@(64x1024x14x14)(64x1024x14x14)(1024x1 slot 1 slot )(1024x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x1024x14x14)	gradients/AddN_22	AddN	GPU-0	0	982	982	(64x1024x14x14)(64x1024x14x14)(1024x1 slot 1 slot )(1024x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x1024x14x14)	1	1	0
resnet_model/batch_normalization_10/gamma/read@GPU-0@(128x1)->(128x1)	resnet_model/batch_normalization_10/gamma/read	Identity	GPU-0	1	1	3	(128x1)->(128x1)	0	1	0
resnet_model/batch_normalization_41/moving_mean/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_41/moving_mean/read	Identity	GPU-0	0	1	2	(512x1)->(512x1)	0	1	0
resnet_model/batch_normalization_17/AssignMovingAvg_1/mul@GPU-0@(128x1)(1x1)->(128x1)	resnet_model/batch_normalization_17/AssignMovingAvg_1/mul	Mul	GPU-0	0	1	1	(128x1)(1x1)->(128x1)	1	1	0
resnet_model/batch_normalization_6/AssignMovingAvg/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_6/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(256x1)(1x1)->(256x1)	1	1	0
gradients/resnet_model/Relu_35_grad/ReluGrad@GPU-0@(64x256x14x14)(64x256x14x14)->(64x256x14x14)	gradients/resnet_model/Relu_35_grad/ReluGrad	ReluGrad	GPU-0	0	248	248	(64x256x14x14)(64x256x14x14)->(64x256x14x14)	1	1	0
resnet_model/batch_normalization_47/moving_variance@GPU-0@(no input)->(512x1)	resnet_model/batch_normalization_47/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(512x1)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_13/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_13/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/conv2d_16/kernel/Momentum@GPU-0@(no input)->(3x3x128x128)	resnet_model/conv2d_16/kernel/Momentum	VariableV2	GPU-0	1	2	4	(no input)->(3x3x128x128)	0	1	0
resnet_model/batch_normalization_33/moving_mean/read@GPU-0@(1024x1)->(1024x1)	resnet_model/batch_normalization_33/moving_mean/read	Identity	GPU-0	0	1	2	(1024x1)->(1024x1)	0	1	0
resnet_model/conv2d_51/Conv2D@GPU-0@(64x512x7x7)(3x3x512x512)->(64x512x7x7)	resnet_model/conv2d_51/Conv2D	Conv2D	GPU-0	0	2447	2447	(64x512x7x7)(3x3x512x512)->(64x512x7x7)	1	1	0
resnet_model/conv2d_52/Conv2D@GPU-0@(64x512x7x7)(1x1x512x2048)->(64x2048x7x7)	resnet_model/conv2d_52/Conv2D	Conv2D	GPU-0	0	2051	2051	(64x512x7x7)(1x1x512x2048)->(64x2048x7x7)	1	1	0
gradients/resnet_model/conv2d_24/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x512x28x28)(int32 4x1)(64x1024x14x14)->(1x1x512x1024)	gradients/resnet_model/conv2d_24/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	8347	8347	(64x512x28x28)(int32 4x1)(64x1024x14x14)->(1x1x512x1024)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_13/Conv2D_grad/ShapeN-matshapes-0@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_13/Conv2D_grad/ShapeN-matshapes-0	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
gradients/AddN_41@GPU-0@(3x3x128x128)(3x3x128x128)->(3x3x128x128)	gradients/AddN_41	AddN	GPU-0	0	9	9	(3x3x128x128)(3x3x128x128)->(3x3x128x128)	1	1	0
resnet_model/batch_normalization_16/moving_variance@GPU-0@(no input)->(128x1)	resnet_model/batch_normalization_16/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(128x1)	0	1	0
resnet_model/batch_normalization_1/AssignMovingAvg/mul@GPU-0@(64x1)(1x1)->(64x1)	resnet_model/batch_normalization_1/AssignMovingAvg/mul	Mul	GPU-0	0	2	2	(64x1)(1x1)->(64x1)	1	1	0
Momentum/update_resnet_model/batch_normalization_13/beta/ApplyMomentum@GPU-0@(128x1)(128x1)(1x1)(int32 1x1 slot 1 slot )(128x1)(1x1)->(128x1)	Momentum/update_resnet_model/batch_normalization_13/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(128x1)(128x1)(1x1)(int32 1x1 slot 1 slot )(128x1)(1x1)->(128x1)	1	1	0
gradients/L2Loss_26_grad/mul@GPU-0@(3x3x256x256)(1x1)->(3x3x256x256)	gradients/L2Loss_26_grad/mul	Mul	GPU-0	0	32	32	(3x3x256x256)(1x1)->(3x3x256x256)	1	1	0
resnet_model/batch_normalization_36/AssignMovingAvg/sub_1@GPU-0@(1024x1)(1024x1)->(1024x1)	resnet_model/batch_normalization_36/AssignMovingAvg/sub_1	Sub	GPU-0	0	3	3	(1024x1)(1024x1)->(1024x1)	1	1	0
Momentum/update_resnet_model/conv2d_36/kernel/ApplyMomentum@GPU-0@(1x1x256x1024)(1x1x256x1024)(1x1)(int32 1x1 slot 1 slot )(1x1x256x1024)(1x1)->(1x1x256x1024)	Momentum/update_resnet_model/conv2d_36/kernel/ApplyMomentum	ApplyMomentum	GPU-0	0	42	42	(1x1x256x1024)(1x1x256x1024)(1x1)(int32 1x1 slot 1 slot )(1x1x256x1024)(1x1)->(1x1x256x1024)	1	1	0
resnet_model/batch_normalization_48/moving_variance@GPU-0@(no input)->(2048x1)	resnet_model/batch_normalization_48/moving_variance	VariableV2	GPU-0	0	2	3	(no input)->(2048x1)	0	1	0
gradients/resnet_model/conv2d_18/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(64x512x28x28)(int32 4x1)(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x512x128)	gradients/resnet_model/conv2d_18/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2945	2945	(64x512x28x28)(int32 4x1)(64x128x28x28)(128x1 slot 1 slot )(128x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(1x1x512x128)	1	1	0
resnet_model/batch_normalization_13/AssignMovingAvg_1@GPU-0@(128x1)(128x1)->(128x1)	resnet_model/batch_normalization_13/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(128x1)(128x1)->(128x1)	1	1	0
resnet_model/batch_normalization_33/moving_mean@GPU-0@(no input)->(1024x1)	resnet_model/batch_normalization_33/moving_mean	VariableV2	GPU-0	0	2	3	(no input)->(1024x1)	0	1	0
resnet_model/batch_normalization_24/FusedBatchNorm@GPU-0@(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)->(64x1024x14x14)(1024x1 slot 1 slot )(1024x1 slot 2 slot )(1024x1 slot 3 slot )(1024x1 slot 4 slot )	resnet_model/batch_normalization_24/FusedBatchNorm	FusedBatchNorm	GPU-0	0	786	786	(64x1024x14x14)(1024x1)(1024x1)(1x1)(1x1)->(64x1024x14x14)(1024x1 slot 1 slot )(1024x1 slot 2 slot )(1024x1 slot 3 slot )(1024x1 slot 4 slot )	1	1	0
resnet_model/batch_normalization_26/gamma@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_26/gamma	VariableV2	GPU-0	0	2	3	(no input)->(256x1)	0	1	0
resnet_model/conv2d_48/kernel@GPU-0@(no input)->(3x3x512x512)	resnet_model/conv2d_48/kernel	VariableV2	GPU-0	0	2	3	(no input)->(3x3x512x512)	0	1	0
resnet_model/batch_normalization_28/AssignMovingAvg_1/mul@GPU-0@(256x1)(1x1)->(256x1)	resnet_model/batch_normalization_28/AssignMovingAvg_1/mul	Mul	GPU-0	0	2	2	(256x1)(1x1)->(256x1)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_28/Conv2D_grad/ShapeN-matshapes-0@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_28/Conv2D_grad/ShapeN-matshapes-0	Const	GPU-0	1	1	3	(no input)->(int32 4x1)	0	1	0
L2Loss_21@GPU-0@(1x1x512x128)->(1x1)	L2Loss_21	L2Loss	GPU-0	0	8	8	(1x1x512x128)->(1x1)	1	1	0
gradients/resnet_model/Relu_10_grad/ReluGrad@GPU-0@(64x128x56x56)(64x128x56x56)->(64x128x56x56)	gradients/resnet_model/Relu_10_grad/ReluGrad	ReluGrad	GPU-0	0	1983	1983	(64x128x56x56)(64x128x56x56)->(64x128x56x56)	1	1	0
resnet_model/batch_normalization_44/moving_mean/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_44/moving_mean/read	Identity	GPU-0	1	1	3	(512x1)->(512x1)	0	1	0
resnet_model/batch_normalization_23/moving_variance/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_23/moving_variance/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
PiecewiseConstant/case/cond/cond/Switch_1@GPU-0@(1x1)(boolean 1x1)->(1x1 slot 1 slot )	PiecewiseConstant/case/cond/cond/Switch_1	Switch	GPU-0	1	3	9	(1x1)(boolean 1x1)->(1x1 slot 1 slot )	0	1	0
edge_4269_global_step/add/MEMCPYDtoH@GPU-0@(Transfer)->(8 bytes)	edge_4269_global_step/add/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	1	1	(Transfer)->(8 bytes)	0	0	1
resnet_model/batch_normalization_41/AssignMovingAvg/sub_1@GPU-0@(512x1)(512x1)->(512x1)	resnet_model/batch_normalization_41/AssignMovingAvg/sub_1	Sub	GPU-0	0	2	2	(512x1)(512x1)->(512x1)	1	1	0
ConstantFolding/gradients/resnet_model/conv2d_28/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_28/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
ConstantFolding/gradients/resnet_model/conv2d_12/Conv2D_grad/ShapeN-matshapes-0@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/resnet_model/conv2d_12/Conv2D_grad/ShapeN-matshapes-0	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
resnet_model/batch_normalization_6/moving_mean@GPU-0@(no input)->(256x1)	resnet_model/batch_normalization_6/moving_mean	VariableV2	GPU-0	1	1	3	(no input)->(256x1)	0	1	0
resnet_model/batch_normalization_39/AssignMovingAvg_1@GPU-0@(1024x1)(1024x1)->(1024x1)	resnet_model/batch_normalization_39/AssignMovingAvg_1	AssignSub	GPU-0	0	2	2	(1024x1)(1024x1)->(1024x1)	1	1	0
resnet_model/batch_normalization_44/beta/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_44/beta/read	Identity	GPU-0	0	1	2	(512x1)->(512x1)	0	1	0
resnet_model/conv2d_5/Conv2D@GPU-0@(64x256x56x56)(1x1x256x64)->(64x64x56x56)	resnet_model/conv2d_5/Conv2D	Conv2D	GPU-0	0	2531	2531	(64x256x56x56)(1x1x256x64)->(64x64x56x56)	1	1	0
resnet_model/batch_normalization_32/beta/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_32/beta/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
gradients/resnet_model/conv2d_8/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(1x1x256x64)(64x64x56x56)(64x1 slot 1 slot )(64x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x256x56x56)	gradients/resnet_model/conv2d_8/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	3066	3066	(int32 4x1)(1x1x256x64)(64x64x56x56)(64x1 slot 1 slot )(64x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(64x256x56x56)	1	1	0
resnet_model/batch_normalization_3/beta/read@GPU-0@(256x1)->(256x1)	resnet_model/batch_normalization_3/beta/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
Momentum/update_resnet_model/batch_normalization_6/beta/ApplyMomentum@GPU-0@(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	Momentum/update_resnet_model/batch_normalization_6/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	4	4	(256x1)(256x1)(1x1)(int32 1x1 slot 1 slot )(256x1)(1x1)->(256x1)	1	1	0
resnet_model/batch_normalization_21/beta/read@GPU-0@(512x1)->(512x1)	resnet_model/batch_normalization_21/beta/read	Identity	GPU-0	0	1	2	(512x1)->(512x1)	0	1	0
resnet_model/batch_normalization_47/AssignMovingAvg_1/mul@GPU-0@(512x1)(1x1)->(512x1)	resnet_model/batch_normalization_47/AssignMovingAvg_1/mul	Mul	GPU-0	0	2	2	(512x1)(1x1)->(512x1)	1	1	0
