AddN, (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), GPU, 0
gradients/resnet_model/conv2d_26/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_26/Conv2D_grad/ShapeN, (128x64x8x8), (3x3x64x64), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_27/Conv2D_grad/Conv2DBackpropFilter, (128x64x8x8), (, 1, ), (128x64x8x8), (3x3x64x64), GPU, 0
gradients/resnet_model/conv2d_27/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_27/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x64x64), (128x64x8x8), (128x64x8x8), GPU, 0
gradients/resnet_model/conv2d_27/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_27/Conv2D_grad/ShapeN, (128x64x8x8), (3x3x64x64), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_28/Conv2D_grad/Conv2DBackpropFilter, (128x64x8x8), (, 1, ), (128x64x8x8), (64x1), (64x1), (1), (1), (3x3x64x64), GPU, 0
gradients/resnet_model/conv2d_28/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_28/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x64x64), (128x64x8x8), (64x1), (64x1), (1), (1), (128x64x8x8), GPU, 0
gradients/resnet_model/conv2d_28/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_28/Conv2D_grad/ShapeN, (128x64x8x8), (3x3x64x64), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_29/Conv2D_grad/Conv2DBackpropFilter, (128x64x8x8), (, 1, ), (128x64x8x8), (3x3x64x64), GPU, 0
gradients/resnet_model/conv2d_29/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_29/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x64x64), (128x64x8x8), (128x64x8x8), GPU, 0
gradients/resnet_model/conv2d_29/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_29/Conv2D_grad/ShapeN, (128x64x8x8), (3x3x64x64), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_3/Conv2D_grad/Conv2DBackpropFilter, (128x16x32x32), (, 1, ), (128x16x32x32), (3x3x16x16), GPU, 0
gradients/resnet_model/conv2d_3/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_3/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x16x16), (128x16x32x32), (128x16x32x32), GPU, 0
gradients/resnet_model/conv2d_3/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_3/Conv2D_grad/ShapeN, (128x16x32x32), (3x3x16x16), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_30/Conv2D_grad/Conv2DBackpropFilter, (128x64x8x8), (, 1, ), (128x64x8x8), (64x1), (64x1), (1), (1), (3x3x64x64), GPU, 0
gradients/resnet_model/conv2d_30/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_30/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x64x64), (128x64x8x8), (64x1), (64x1), (1), (1), (128x64x8x8), GPU, 0
gradients/resnet_model/conv2d_30/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_30/Conv2D_grad/ShapeN, (128x64x8x8), (3x3x64x64), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_31/Conv2D_grad/Conv2DBackpropFilter, (128x64x8x8), (, 1, ), (128x64x8x8), (3x3x64x64), GPU, 0
gradients/resnet_model/conv2d_31/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_31/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x64x64), (128x64x8x8), (128x64x8x8), GPU, 0
gradients/resnet_model/conv2d_31/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_31/Conv2D_grad/ShapeN, (128x64x8x8), (3x3x64x64), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_32/Conv2D_grad/Conv2DBackpropFilter, (128x64x8x8), (, 1, ), (128x64x8x8), (64x1), (64x1), (1), (1), (3x3x64x64), GPU, 0
gradients/resnet_model/conv2d_32/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_32/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x64x64), (128x64x8x8), (64x1), (64x1), (1), (1), (128x64x8x8), GPU, 0
gradients/resnet_model/conv2d_32/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_32/Conv2D_grad/ShapeN, (128x64x8x8), (3x3x64x64), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_33/Conv2D_grad/Conv2DBackpropFilter, (128x64x8x8), (, 1, ), (128x64x8x8), (64x1), (64x1), (1), (1), (3x3x64x64), GPU, 0
gradients/resnet_model/conv2d_33/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_33/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x64x64), (128x64x8x8), (64x1), (64x1), (1), (1), (128x64x8x8), GPU, 0
gradients/resnet_model/conv2d_33/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN, (128x64x8x8), (3x3x64x64), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_4/Conv2D_grad/Conv2DBackpropFilter, (128x16x32x32), (, 1, ), (128x16x32x32), (16x1), (16x1), (1), (1), (3x3x16x16), GPU, 0
gradients/resnet_model/conv2d_4/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_4/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x16x16), (128x16x32x32), (16x1), (16x1), (1), (1), (128x16x32x32), GPU, 0
gradients/resnet_model/conv2d_4/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_4/Conv2D_grad/ShapeN, (128x16x32x32), (3x3x16x16), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_5/Conv2D_grad/Conv2DBackpropFilter, (128x16x32x32), (, 1, ), (128x16x32x32), (3x3x16x16), GPU, 0
gradients/resnet_model/conv2d_5/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_5/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x16x16), (128x16x32x32), (128x16x32x32), GPU, 0
gradients/resnet_model/conv2d_5/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_5/Conv2D_grad/ShapeN, (128x16x32x32), (3x3x16x16), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_6/Conv2D_grad/Conv2DBackpropFilter, (128x16x32x32), (, 1, ), (128x16x32x32), (16x1), (16x1), (1), (1), (3x3x16x16), GPU, 0
gradients/resnet_model/conv2d_6/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_6/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x16x16), (128x16x32x32), (16x1), (16x1), (1), (1), (128x16x32x32), GPU, 0
gradients/resnet_model/conv2d_6/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_6/Conv2D_grad/ShapeN, (128x16x32x32), (3x3x16x16), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_7/Conv2D_grad/Conv2DBackpropFilter, (128x16x32x32), (, 1, ), (128x16x32x32), (3x3x16x16), GPU, 0
gradients/resnet_model/conv2d_7/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_7/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x16x16), (128x16x32x32), (128x16x32x32), GPU, 0
gradients/resnet_model/conv2d_7/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_7/Conv2D_grad/ShapeN, (128x16x32x32), (3x3x16x16), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_8/Conv2D_grad/Conv2DBackpropFilter, (128x16x32x32), (, 1, ), (128x16x32x32), (16x1), (16x1), (1), (1), (3x3x16x16), GPU, 0
gradients/resnet_model/conv2d_8/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_8/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x16x16), (128x16x32x32), (16x1), (16x1), (1), (1), (128x16x32x32), GPU, 0
gradients/resnet_model/conv2d_8/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_8/Conv2D_grad/ShapeN, (128x16x32x32), (3x3x16x16), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/conv2d_9/Conv2D_grad/Conv2DBackpropFilter, (128x16x32x32), (, 1, ), (128x16x32x32), (3x3x16x16), GPU, 0
gradients/resnet_model/conv2d_9/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_9/Conv2D_grad/Conv2DBackpropInput, (int32 4x1), (int32 4x1), (3x3x16x16), (128x16x32x32), (128x16x32x32), GPU, 0
gradients/resnet_model/conv2d_9/Conv2D_grad/Conv2DBackpropInput:Conv2DBackpropInput, (no input), (no output), GPU, 0
gradients/resnet_model/conv2d_9/Conv2D_grad/ShapeN, (128x16x32x32), (3x3x16x16), (int32 4x1), (int32 4x1), GPU, 0
gradients/resnet_model/dense/BiasAdd_grad/BiasAddGrad, (128x10), (10x1), GPU, 0
gradients/resnet_model/dense/BiasAdd_grad/BiasAddGrad:BiasAddGrad, (no input), (no output), GPU, 0
gradients/resnet_model/dense/MatMul_grad/MatMul, (128x10), (64x10), (128x64), GPU, 0
gradients/resnet_model/dense/MatMul_grad/MatMul:MatMul, (no input), (no output), GPU, 0
gradients/resnet_model/dense/MatMul_grad/MatMul_1, (128x64), (128x10), (64x10), GPU, 0
gradients/resnet_model/dense/MatMul_grad/MatMul_1:MatMul, (no input), (no output), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Mul_grad/BroadcastGradientArgs, (1|2|3x1), (int32 1), (int32 1), (int32 1x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Mul_grad/Mul, (128x1), (128x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Mul_grad/Reshape, (128x1), (1|2|3x1), (128x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Mul_grad/Sum, (128x1), (, 1, ), (128x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape, (1), (int32 1x1), (1x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Reshape/shape, (1), (int32 1x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Shape, (128x1), (int32 1x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Tile, (1x1), (1|2|3x1), (128x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/Sum_grad/Tile:Tile, (no input), (no output), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/div_grad/RealDiv, (1), (1), (1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/div_grad/RealDiv:RealDiv, (no input), (no output), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/value_grad/Select, (boolean 1), (?), (1), (1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/value_grad/Select:Select, (no input), (no output), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/value_grad/zeros_like, (1), (1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims, (128x1), (int32 1), (128x1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims/dim, (1), (int32 1), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/mul, (1|2|3x1), (128x1), (128x10), (128x10), GPU, 0
gradients/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/mul:Mul, (no input), (no output), GPU, 0
group_deps, ^Momentum, ^resnet_model/batch_normalization/AssignMovingAvg, ^resnet_model/batch_normalization/AssignMovingAvg_1, ^resnet_model/batch_normalization_1/AssignMovingAvg, ^resnet_model/batch_normalization_1/AssignMovingAvg_1, ^resnet_model/batch_normalization_2/AssignMovingAvg, ^resnet_model/batch_normalization_2/AssignMovingAvg_1, ^resnet_model/batch_normalization_3/AssignMovingAvg, ^resnet_model/batch_normalization_3/AssignMovingAvg_1, ^resnet_model/batch_normalization_4/AssignMovingAvg, ^resnet_model/batch_normalization_4/AssignMovingAvg_1, ^resnet_model/batch_normalization_5/AssignMovingAvg, ^resnet_model/batch_normalization_5/AssignMovingAvg_1, ^resnet_model/batch_normalization_6/AssignMovingAvg, ^resnet_model/batch_normalization_6/AssignMovingAvg_1, ^resnet_model/batch_normalization_7/AssignMovingAvg, ^resnet_model/batch_normalization_7/AssignMovingAvg_1, ^resnet_model/batch_normalization_8/AssignMovingAvg, ^resnet_model/batch_normalization_8/AssignMovingAvg_1, ^resnet_model/batch_normalization_9/AssignMovingAvg, ^resnet_model/batch_normalization_9/AssignMovingAvg_1, ^resnet_model/batch_normalization_10/AssignMovingAvg, ^resnet_model/batch_normalization_10/AssignMovingAvg_1, ^resnet_model/batch_normalization_11/AssignMovingAvg, ^resnet_model/batch_normalization_11/AssignMovingAvg_1, ^resnet_model/batch_normalization_12/AssignMovingAvg, ^resnet_model/batch_normalization_12/AssignMovingAvg_1, ^resnet_model/batch_normalization_13/AssignMovingAvg, ^resnet_model/batch_normalization_13/AssignMovingAvg_1, ^resnet_model/batch_normalization_14/AssignMovingAvg, ^resnet_model/batch_normalization_14/AssignMovingAvg_1, ^resnet_model/batch_normalization_15/AssignMovingAvg, ^resnet_model/batch_normalization_15/AssignMovingAvg_1, ^resnet_model/batch_normalization_16/AssignMovingAvg, ^resnet_model/batch_normalization_16/AssignMovingAvg_1, ^resnet_model/batch_normalization_17/AssignMovingAvg, ^resnet_model/batch_normalization_17/AssignMovingAvg_1, ^resnet_model/batch_normalization_18/AssignMovingAvg, ^resnet_model/batch_normalization_18/AssignMovingAvg_1, ^resnet_model/batch_normalization_19/AssignMovingAvg, ^resnet_model/batch_normalization_19/AssignMovingAvg_1, ^resnet_model/batch_normalization_20/AssignMovingAvg, ^resnet_model/batch_normalization_20/AssignMovingAvg_1, ^resnet_model/batch_normalization_21/AssignMovingAvg, ^resnet_model/batch_normalization_21/AssignMovingAvg_1, ^resnet_model/batch_normalization_22/AssignMovingAvg, ^resnet_model/batch_normalization_22/AssignMovingAvg_1, ^resnet_model/batch_normalization_23/AssignMovingAvg, ^resnet_model/batch_normalization_23/AssignMovingAvg_1, ^resnet_model/batch_normalization_24/AssignMovingAvg, ^resnet_model/batch_normalization_24/AssignMovingAvg_1, ^resnet_model/batch_normalization_25/AssignMovingAvg, ^resnet_model/batch_normalization_25/AssignMovingAvg_1, ^resnet_model/batch_normalization_26/AssignMovingAvg, ^resnet_model/batch_normalization_26/AssignMovingAvg_1, ^resnet_model/batch_normalization_27/AssignMovingAvg, ^resnet_model/batch_normalization_27/AssignMovingAvg_1, ^resnet_model/batch_normalization_28/AssignMovingAvg, ^resnet_model/batch_normalization_28/AssignMovingAvg_1, ^resnet_model/batch_normalization_29/AssignMovingAvg, ^resnet_model/batch_normalization_29/AssignMovingAvg_1, ^resnet_model/batch_normalization_30/AssignMovingAvg, ^resnet_model/batch_normalization_30/AssignMovingAvg_1, (no output), GPU, 0
mul, (1), (1), (1), GPU, 0
mul/x, (1), (1), GPU, 0
mul:Mul, (no input), (no output), GPU, 0
resnet_model/Mean, (128x64x8x8), (, 1, ), (128x64x1x1), GPU, 0
resnet_model/Mean:Mean, (no input), (no output), GPU, 0
resnet_model/Pad_1, (128x16x32x32), (int32 4x2), (128x16x34x34), GPU, 0
resnet_model/Pad_1:Pad, (no input), (no output), GPU, 0
resnet_model/Pad_3, (128x32x16x16), (int32 4x2), (128x32x18x18), GPU, 0
resnet_model/Pad_3/paddings, (1), (int32 4x2), GPU, 0
resnet_model/Pad_3:Pad, (no input), (no output), GPU, 0
resnet_model/Relu, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_1, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_10, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_10:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_11, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_11:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_12, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_12:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_13, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_13:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_14, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_14:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_15, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_15:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_16, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_16:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_17, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_17:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_18, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_18:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_19, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_19:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_1:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_2, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_20, (128x32x16x16), (32x1), (32x1), (32x1), (32x1), (128x32x16x16), GPU, 0
resnet_model/Relu_20:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_21, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_21:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_22, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_22:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_23, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_23:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_24, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_24:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_25, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_25:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_26, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_26:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_27, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_27:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_28, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_28:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_29, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_29:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_2:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_3, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_30, (128x64x8x8), (64x1), (64x1), (64x1), (64x1), (128x64x8x8), GPU, 0
resnet_model/Relu_30:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_3:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_4, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_4:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_5, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_5:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_6, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_6:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_7, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_7:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_8, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_8:Relu, (no input), (no output), GPU, 0
resnet_model/Relu_9, (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (128x16x32x32), GPU, 0
resnet_model/Relu_9:Relu, (no input), (no output), GPU, 0
resnet_model/Reshape, (128x64x1x1), (int32 2x1), (128x64), GPU, 0
resnet_model/Reshape/shape, (1), (int32 2x1), GPU, 0
resnet_model/add, (128x16x32x32), (128x16x32x32), (128x16x32x32), GPU, 0
resnet_model/add:Add, (no input), (no output), GPU, 0
resnet_model/add_1, (128x16x32x32), (128x16x32x32), (128x16x32x32), GPU, 0
resnet_model/add_10, (128x64x8x8), (128x64x8x8), (128x64x8x8), GPU, 0
resnet_model/add_10:Add, (no input), (no output), GPU, 0
resnet_model/add_11, (128x64x8x8), (128x64x8x8), (128x64x8x8), GPU, 0
resnet_model/add_11:Add, (no input), (no output), GPU, 0
resnet_model/add_12, (128x64x8x8), (128x64x8x8), (128x64x8x8), GPU, 0
resnet_model/add_12:Add, (no input), (no output), GPU, 0
resnet_model/add_13, (128x64x8x8), (128x64x8x8), (128x64x8x8), GPU, 0
resnet_model/add_13:Add, (no input), (no output), GPU, 0
resnet_model/add_14, (128x64x8x8), (128x64x8x8), (128x64x8x8), GPU, 0
resnet_model/add_14:Add, (no input), (no output), GPU, 0
resnet_model/add_1:Add, (no input), (no output), GPU, 0
resnet_model/add_2, (128x16x32x32), (128x16x32x32), (128x16x32x32), GPU, 0
resnet_model/add_2:Add, (no input), (no output), GPU, 0
resnet_model/add_3, (128x16x32x32), (128x16x32x32), (128x16x32x32), GPU, 0
resnet_model/add_3:Add, (no input), (no output), GPU, 0
resnet_model/add_4, (128x16x32x32), (128x16x32x32), (128x16x32x32), GPU, 0
resnet_model/add_4:Add, (no input), (no output), GPU, 0
resnet_model/add_5, (128x32x16x16), (128x32x16x16), (128x32x16x16), GPU, 0
resnet_model/add_5:Add, (no input), (no output), GPU, 0
resnet_model/add_6, (128x32x16x16), (128x32x16x16), (128x32x16x16), GPU, 0
resnet_model/add_6:Add, (no input), (no output), GPU, 0
resnet_model/add_7, (128x32x16x16), (128x32x16x16), (128x32x16x16), GPU, 0
resnet_model/add_7:Add, (no input), (no output), GPU, 0
resnet_model/add_8, (128x32x16x16), (128x32x16x16), (128x32x16x16), GPU, 0
resnet_model/add_8:Add, (no input), (no output), GPU, 0
resnet_model/add_9, (128x32x16x16), (128x32x16x16), (128x32x16x16), GPU, 0
resnet_model/add_9:Add, (no input), (no output), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg, (16x1), (16x1), (16x1), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg/mul, (16x1), (1), (16x1), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg/mul:Mul, (no input), (no output), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg/sub, (1), (1), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg/sub_1, (16x1), (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (16x1), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg/sub_1:Sub, (no input), (no output), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg:AssignSub, (no input), (no output), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg_1, (16x1), (16x1), (16x1), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg_1/mul, (16x1), (1), (16x1), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg_1/mul:Mul, (no input), (no output), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg_1/sub_1, (16x1), (128x16x32x32), (16x1), (16x1), (16x1), (16x1), (16x1), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg_1/sub_1:Sub, (no input), (no output), GPU, 0
resnet_model/batch_normalization/AssignMovingAvg_1:AssignSub, (no input), (no output), GPU, 0
resnet_model/batch_normalization/FusedBatchNorm, (128x16x32x32), (16x1), (16x1), (, 1, ), (, 1, ), (128x16x32x32), (16x1), (16x1), (16x1), (16x1), GPU, 0
resnet_model/batch_normalization/FusedBatchNorm:FusedBatchNorm, (no input), (no output), GPU, 0
resnet_model/batch_normalization/beta, (1), (16x1), GPU, 0
