gradients/resnet_model/conv2d_1/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	1660	1660	(int32 4x1)(int32 4x1 slot 1 slot )(1x1x16x16)(128x16x32x32)->(128x16x32x32)	10	10	0
gradients/resnet_model/Relu_21_grad/ReluGrad	ReluGrad	GPU-0	0	422	422	(128x64x8x8)(128x64x8x8)->(128x64x8x8)	10	10	0
PiecewiseConstant/case/cond/cond/cond/cond/Switch/Switch	Switch	GPU-0	0	8	34	(boolean 1x1)(boolean 1x1)->(boolean 1x1 slot 1 slot )	0	10	0
gradients/resnet_model/conv2d_31/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	2230	2230	(128x64x8x8)(int32 4x1)(128x64x8x8)->(3x3x64x64)	10	10	0
resnet_model/batch_normalization_19/AssignMovingAvg_1/sub_1	Sub	GPU-0	0	18	18	(32x1)(32x1)->(32x1)	10	10	0
gradients/resnet_model/batch_normalization_14/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	1449	1449	(128x32x16x16)(128x32x16x16)(32x1)(32x1)(32x1)->(128x32x16x16)(32x1 slot 1 slot )(32x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	10	10	0
resnet_model/batch_normalization_22/gamma	VariableV2	GPU-0	0	23	36	(no input)->(64x1)	0	10	0
resnet_model/batch_normalization_5/gamma/Momentum	VariableV2	GPU-0	0	19	33	(no input)->(16x1)	0	10	0
resnet_model/conv2d/Conv2D	Conv2D	GPU-0	0	1842	1842	(128x3x32x32)(3x3x3x16)->(128x16x32x32)	10	10	0
Momentum/update_resnet_model/batch_normalization_2/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	43	43	(16x1)(16x1)(1x1)(int32 1x1 slot 1 slot )(16x1)(1x1)->(16x1)	10	10	0
gradients/resnet_model/Pad_2_grad/Slice_1	Slice	GPU-0	0	27	40	(128x32x16x16)(int32 4x1)(int32 4x1)->(128x32x16x16)	0	10	0
sparse_softmax_cross_entropy_loss/num_present/broadcast_weights/ones_like	Fill	GPU-0	0	19	19	(int32 1x1)(1x1)->(128x1)	10	10	0
gradients/resnet_model/batch_normalization_19/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	1461	1461	(128x32x16x16)(128x32x16x16)(32x1)(32x1)(32x1)->(128x32x16x16)(32x1 slot 1 slot )(32x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	10	10	0
resnet_model/batch_normalization_29/AssignMovingAvg_1/mul	Mul	GPU-0	0	15	15	(64x1)(1x1)->(64x1)	10	10	0
gradients/resnet_model/Relu_19_grad/ReluGrad	ReluGrad	GPU-0	0	784	784	(128x32x16x16)(128x32x16x16)->(128x32x16x16)	10	10	0
resnet_model/batch_normalization_7/moving_mean/read	Identity	GPU-0	0	10	27	(16x1)->(16x1)	0	10	0
gradients/L2Loss_37_grad/mul	Mul	GPU-0	0	17	17	(32x1)(1x1)->(32x1)	10	10	0
resnet_model/batch_normalization_20/AssignMovingAvg/mul	Mul	GPU-0	0	21	21	(32x1)(1x1)->(32x1)	10	10	0
gradients/L2Loss_43_grad/mul	Mul	GPU-0	0	18	18	(32x1)(1x1)->(32x1)	10	10	0
gradients/L2Loss_45_grad/mul	Mul	GPU-0	0	13	13	(32x1)(1x1)->(32x1)	10	10	0
resnet_model/add_8	Add	GPU-0	0	819	819	(128x32x16x16)(128x32x16x16)->(128x32x16x16)	10	10	0
resnet_model/transpose	Transpose	GPU-0	0	429	429	(128x32x32x3)(int32 128x1 slot 1 slot )(int32 4x1)->(128x3x32x32)	10	10	0
resnet_model/batch_normalization_15/moving_mean/read	Identity	GPU-0	0	9	27	(32x1)->(32x1)	0	10	0
edge_399_PiecewiseConstant/LessEqual/MEMCPYHtoD	MEMCPYHtoD	GPU-0	0	10	10	(Transfer)->(1 bytes)	0	0	10
resnet_model/batch_normalization_17/moving_variance	VariableV2	GPU-0	0	22	41	(no input)->(32x1)	0	10	0
resnet_model/batch_normalization_29/FusedBatchNorm	FusedBatchNorm	GPU-0	0	443	443	(128x64x8x8)(64x1)(64x1)(1x1)(1x1)->(128x64x8x8)(64x1 slot 1 slot )(64x1 slot 2 slot )(64x1 slot 3 slot )(64x1 slot 4 slot )	10	10	0
gradients/AddN_92	AddN	GPU-0	0	20	20	(16x1)(16x1)->(16x1)	10	10	0
gradients/L2Loss_95_grad/mul	Mul	GPU-0	0	16	16	(64x1)(1x1)->(64x1)	10	10	0
gradients/resnet_model/conv2d_1/Conv2D_grad/ShapeN	ShapeN	GPU-0	0	67	111	(128x16x32x32)(1x1x16x16)->(int32 4x1)(int32 4x1 slot 1 slot )	0	10	0
resnet_model/conv2d_23/kernel/read	Identity	GPU-0	0	9	32	(1x1x32x64)->(1x1x32x64)	0	10	0
resnet_model/batch_normalization_16/moving_mean/read	Identity	GPU-0	0	12	28	(32x1)->(32x1)	0	10	0
resnet_model/batch_normalization_9/beta	VariableV2	GPU-0	0	22	41	(no input)->(16x1)	0	10	0
Momentum/update_resnet_model/batch_normalization_23/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	48	48	(64x1)(64x1)(1x1)(int32 1x1 slot 1 slot )(64x1)(1x1)->(64x1)	10	10	0
gradients/resnet_model/conv2d_15/Conv2D_grad/ShapeN	ShapeN	GPU-0	0	35	59	(128x32x16x16)(3x3x32x32)->(int32 4x1)(int32 4x1 slot 1 slot )	0	10	0
resnet_model/conv2d_31/kernel/read	Identity	GPU-0	0	9	30	(3x3x64x64)->(3x3x64x64)	0	10	0
gradients/L2Loss_9_grad/mul	Mul	GPU-0	0	15	15	(16x1)(1x1)->(16x1)	10	10	0
resnet_model/Pad_3	Pad	GPU-0	0	1180	1180	(128x32x16x16)(int32 4x2)->(128x32x18x18)	10	10	0
resnet_model/conv2d_29/Conv2D	Conv2D	GPU-0	0	2228	2228	(128x64x8x8)(3x3x64x64)->(128x64x8x8)	10	10	0
gradients/resnet_model/conv2d_13/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	6631	6631	(int32 4x1)(int32 4x1 slot 1 slot )(3x3x16x32)(128x32x16x16)(32x1 slot 1 slot )(32x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )->(128x16x34x34)	10	10	0
resnet_model/batch_normalization_21/AssignMovingAvg/mul	Mul	GPU-0	0	22	22	(64x1)(1x1)->(64x1)	10	10	0
gradients/resnet_model/Relu_26_grad/ReluGrad	ReluGrad	GPU-0	0	426	426	(128x64x8x8)(128x64x8x8)->(128x64x8x8)	10	10	0
gradients/sparse_softmax_cross_entropy_loss/value_grad/Select	Select	GPU-0	0	21	21	(boolean 1x1)(1x1)(1x1)->(1x1)	10	10	0
L2Loss_46	L2Loss	GPU-0	0	17	17	(32x1)->(1x1)	10	10	0
resnet_model/batch_normalization_1/AssignMovingAvg/mul	Mul	GPU-0	0	20	20	(16x1)(1x1)->(16x1)	10	10	0
resnet_model/conv2d_17/Conv2D	Conv2D	GPU-0	0	1506	1506	(128x32x16x16)(3x3x32x32)->(128x32x16x16)	10	10	0
gradients/resnet_model/batch_normalization_16/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	GPU-0	0	1451	1451	(128x32x16x16)(128x32x16x16)(32x1)(32x1)(32x1)->(128x32x16x16)(32x1 slot 1 slot )(32x1 slot 2 slot )(1x1 slot 3 slot )(1x1 slot 4 slot )	10	10	0
gradients/AddN_100	AddN	GPU-0	0	23	23	(3x3x16x16)(3x3x16x16)->(3x3x16x16)	10	10	0
L2Loss_50	L2Loss	GPU-0	0	43	43	(3x3x32x32)->(1x1)	10	10	0
resnet_model/Relu_2	Relu	GPU-0	0	1111	1111	(128x16x32x32)(16x1 slot 1 slot )(16x1 slot 2 slot )(16x1 slot 3 slot )(16x1 slot 4 slot )->(128x16x32x32)	10	10	0
L2Loss_67	L2Loss	GPU-0	0	17	17	(64x1)->(1x1)	10	10	0
resnet_model/batch_normalization_30/gamma/read	Identity	GPU-0	0	11	32	(64x1)->(64x1)	0	10	0
