ConstantFolding/gradients/resnet_model/conv2d_19/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_19/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_19/kernel/read, ^resnet_model/Relu_16)
ConstantFolding/gradients/resnet_model/conv2d_2/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	1	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_2/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_2/kernel/read, ^resnet_model/Relu)
ConstantFolding/gradients/resnet_model/conv2d_2/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_2/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_2/kernel/read, ^resnet_model/Relu)
ConstantFolding/gradients/resnet_model/conv2d_20/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_20/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_20/kernel/read, ^resnet_model/Relu_17)
ConstantFolding/gradients/resnet_model/conv2d_20/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_20/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_20/kernel/read, ^resnet_model/Relu_17)
ConstantFolding/gradients/resnet_model/conv2d_21/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_21/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_21/kernel/read, ^resnet_model/Relu_18)
ConstantFolding/gradients/resnet_model/conv2d_21/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	0	1	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_21/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_21/kernel/read, ^resnet_model/Relu_18)
ConstantFolding/gradients/resnet_model/conv2d_22/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_22/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_22/kernel/read, ^resnet_model/Relu_19)
ConstantFolding/gradients/resnet_model/conv2d_22/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_22/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_22/kernel/read, ^resnet_model/Relu_19)
ConstantFolding/gradients/resnet_model/conv2d_23/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_23/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_23/kernel/read, ^resnet_model/Relu_20)
