Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
AddN@GPU-0@(1x1x64x64)(1x1x64x64)->(1x1x64x64)	95.77	176.96	0.5411957504520796	95.77	176.96	0.5411957504520796	1.00	1.00	1.0	702343.7199999999	0.0001359624325165579	0.9971009776958157	695033.7600000009	0.0002533524059666491	0.9950750187841695
VariableV2@GPU-0@(no input)->(64x1)	2.26	2.13	1.0610328638497653	94.99	89.27	1.0640752772487958	42.00	42.00	1.0	702438.7099999998	0.00013485508473162614	0.9972358327805474	695123.030000001	0.00012780724050996136	0.9952028260246795
ApplyMomentum@GPU-0@(64x1)(64x1)(1x1)(int32 1x1)(64x1)(1x1)->(64x1)	6.66	27.29	0.24404543788933677	93.24	382.02	0.24407099104758914	14.00	14.00	1.0	702531.9499999998	0.0001323706505987664	0.9973682034311462	695505.050000001	0.0005469353872478486	0.9957497614119273
MEMCPYDtoH@GPU-0@(Transfer)->(20 bytes)	92.71	50.85	1.8232055063913468	92.71	50.85	1.8232055063913468	1.00	1.00	1.0	702624.6599999998	0.00013161822197567174	0.9974998216531219	695555.900000001	7.280159269554763e-05	0.9958225630046228
Select@GPU-0@(boolean 1x1)(1x1)(1x1)->(1x1)	88.84	76.34	1.1637411579774692	89.73	77.10	1.1638132295719845	1.01	1.01	1.0	702714.3899999998	0.00012738758556657347	0.9976272092386884	695633.0000000009	0.00011038353582746747	0.9959329465404503
ApplyMomentum@GPU-0@(1x1x512x1024)(1x1x512x1024)(1x1)(int32 1x1)(1x1x512x1024)(1x1)->(1x1x512x1024)	84.13	108.77	0.7734669486071527	84.13	108.77	0.7734669486071527	1.00	1.00	1.0	702798.5199999998	0.00011943739634142233	0.9977466466350299	695741.770000001	0.00015572525540795897	0.9960886717958582
LessEqual@GPU-0@(int32 1x1)(int32 1x1)->(boolean 1x1)	15.11	15.26	0.9901703800786369	75.54	76.31	0.9899095793473989	5.00	5.00	1.0	702874.0599999998	0.00010724237394069944	0.9978538890089705	695818.080000001	0.00010925249830083066	0.9961979242941591
VariableV2@GPU-0@(no input)->(1024x1)	2.06	2.09	0.9856459330143542	74.10	75.08	0.9869472562599892	36.00	36.00	1.0	702948.1599999998	0.0001051980395685177	0.9979590870485391	695893.160000001	0.00010749151582264926	0.9963054158099818
BiasAddGrad@GPU-0@(64x1001)->(1001x1)	73.85	85.30	0.865767878077374	73.85	85.30	0.865767878077374	1.00	1.00	1.0	703022.0099999998	0.0001048431204066806	0.9980639301689458	695978.460000001	0.0001221234190153434	0.9964275392289971
Greater@GPU-0@(int32 1x1)(int32 1x1)->(boolean 1x1)	18.05	15.82	1.140960809102402	72.22	63.28	1.1412768647281921	4.00	4.00	1.0	703094.2299999997	0.00010252904747150269	0.9981664592164173	696041.740000001	9.059753757668148e-05	0.9965181367665737
ApplyMomentum@GPU-0@(1001x1)(1001x1)(1x1)(int32 1x1)(1001x1)(1x1)->(1001x1)	70.16	17.48	4.0137299771167045	70.16	17.48	4.0137299771167045	1.00	1.00	1.0	703164.3899999998	9.960451357796495e-05	0.9982660637299953	696059.220000001	2.5025994893179398e-05	0.9965431627614669
Identity@GPU-0@(256x1)->(256x1)	0.95	0.95	1.0	56.95	57.22	0.9952813701502972	60.00	60.00	1.0	703221.3399999997	8.085058506649236e-05	0.9983469143150617	696116.440000001	8.192147756222684e-05	0.9966250842390292
ApplyMomentum@GPU-0@(3x3x64x64)(3x3x64x64)(1x1)(int32 1x1)(3x3x64x64)(1x1)->(3x3x64x64)	17.19	37.80	0.4547619047619048	51.57	113.39	0.4548020107593262	3.00	3.00	1.0	703272.9099999997	7.321272470375788e-05	0.9984201270397655	696229.830000001	0.00016233967739917688	0.9967874239164284
IteratorGetNext@CPU-0@(tf_resource 1x1)->(64x224x224x3)(int32 64x1)	50.02	50.84	0.9838709677419355	50.02	50.84	0.9838709677419355	1.00	1.00	1.0	703322.9299999997	7.101222590036783e-05	0.9984911392656658	696280.670000001	7.27872757648307e-05	0.9968602111921933
Iterator@CPU-0@(no input)->(tf_resource 1x1)	46.49	50.69	0.9171434207930559	46.49	50.69	0.9171434207930559	1.00	1.00	1.0	703369.4199999997	6.600076733522792e-05	0.998557140033001	696331.3600000009	7.257252180407687e-05	0.9969327837139973
AddN@GPU-0@(1x1x512x1024)(1x1x512x1024)->(1x1x512x1024)	44.79	50.61	0.8850029638411381	44.79	50.61	0.8850029638411381	1.00	1.00	1.0	703414.2099999997	6.358731703473561e-05	0.9986207273500357	696381.9700000009	7.24579863583415e-05	0.9970052417003556
VariableV2@GPU-0@(no input)->(2048x1)	2.16	2.13	1.0140845070422537	38.94	38.38	1.0145909327774882	18.00	18.00	1.0	703453.1499999997	5.528220864774736e-05	0.9986760095586834	696420.3500000009	5.494838009154607e-05	0.9970601900804472
Identity@GPU-0@(512x1)->(512x1)	0.97	0.92	1.0543478260869565	38.72	36.88	1.0498915401301518	40.00	40.00	1.0	703491.8699999996	5.496987978533071e-05	0.9987309794384688	696457.2300000009	5.280084048400779e-05	0.9971129909209312
Sum@GPU-0@(int32 5x1)(int32 1x1)->(int32 1x1)	37.68	36.18	1.0414593698175787	37.68	36.18	1.0414593698175787	1.00	1.00	1.0	703529.5499999997	5.349341607208836e-05	0.9987844728545409	696493.410000001	5.179865533382326e-05	0.997164789576265
AddN@GPU-0@(1x1x256x64)(1x1x256x64)->(1x1x256x64)	17.93	439.17	0.04082701459571464	35.86	878.34	0.04082701459571464	2.00	2.00	1.0	703565.4099999997	5.0909604573914237e-05	0.9988353824591147	697371.7500000009	0.001257513292590114	0.9984223028688551
Snapshot@GPU-0@(int64 1x1)(int32 1x1)->(int64 1x1)	35.04	32.18	1.088875077688005	35.04	32.18	1.088875077688005	1.00	1.00	1.0	703600.4499999997	4.9745469723088536e-05	0.9988851279288379	697403.930000001	4.607188304705452e-05	0.9984683747519022
Identity@GPU-0@(128x1)->(128x1)	1.02	1.01	1.00990099009901	32.63	32.26	1.0114693118412896	32.00	32.00	1.0	703633.0799999997	4.632404900297886e-05	0.9989314519778408	697436.190000001	4.6186418492789896e-05	0.9985145611703949
VariableV2@GPU-0@(no input)->(3x3x256x256)	2.36	2.40	0.9833333333333333	28.36	28.81	0.984380423464075	12.00	12.00	1.0	703661.4399999997	4.026202971880111e-05	0.9989717140075597	697465.000000001	4.124707739545186e-05	0.9985558082477904
Const@GPU-0@(no input)->(1x1)	2.15	1.93	1.1139896373056994	27.99	25.10	1.1151394422310756	13.01	13.01	1.0	703689.4299999997	3.9736749359282193e-05	0.999011450756919	697490.100000001	3.593549609947385e-05	0.9985917437438899
AddN@GPU-0@(1001x1)(1001x1)->(1001x1)	27.80	33.63	0.8266428783823966	27.80	33.63	0.8266428783823966	1.00	1.00	1.0	703717.2299999997	3.9467010796286e-05	0.9990509177677153	697523.730000001	4.814783800100819e-05	0.9986398915818909
ApplyMomentum@GPU-0@(1x1x64x256)(1x1x64x256)(1x1)(int32 1x1)(1x1x64x256)(1x1)->(1x1x64x256)	6.92	27.26	0.2538517975055026	27.70	109.05	0.2540119211370931	4.00	4.00	1.0	703744.9299999997	3.9325043131551154e-05	0.9990902428108468	697632.7800000011	0.0001561261294680328	0.998796017711359
VariableV2@GPU-0@(no input)->(1x1x256x1024)	2.24	4.00	0.56	26.91	48.06	0.5599250936329587	12.00	12.00	1.0	703771.8399999997	3.8203498580145905e-05	0.999128446309427	697680.8400000011	6.880716902552642e-05	0.9988648248803845
Identity@GPU-0@(64x1)->(64x1)	0.96	0.96	1.0	26.84	26.76	1.0029895366218236	28.00	28.00	1.0	703798.6799999997	3.8104121214831514e-05	0.9991665504306418	697707.6000000011	3.831210659848288e-05	0.998903136986983
VariableV2@GPU-0@(no input)->(1x1x1024x256)	2.57	2.43	1.0576131687242798	25.69	24.33	1.0558980682285246	10.00	10.00	1.0	703824.3699999996	3.647149307038084e-05	0.9992030219237122	697731.9300000011	3.4833092434270866e-05	0.9989379700794172
Const@GPU-0@(no input)->(boolean 1x1)	12.20	5.48	2.2262773722627736	24.39	10.96	2.2253649635036497	2.00	2.00	1.0	703848.7599999997	3.46259134288279e-05	0.9992376478371411	697742.8900000011	1.569135606574635e-05	0.9989536614354829
ApplyMomentum@GPU-0@(7x7x3x64)(7x7x3x64)(1x1)(int32 1x1)(7x7x3x64)(1x1)->(7x7x3x64)	24.34	5.45	4.46605504587156	24.34	5.45	4.46605504587156	1.00	1.00	1.0	703873.0999999996	3.455492959646047e-05	0.9992722027667376	697748.340000001	7.80272724072241e-06	0.9989614641627237
ApplyMomentum@GPU-0@(1x1x256x512)(1x1x256x512)(1x1)(int32 1x1)(1x1x256x512)(1x1)->(1x1x256x512)	24.18	19.50	1.24	24.18	19.50	1.24	1.00	1.00	1.0	703897.2799999997	3.432778133288473e-05	0.9993065305480704	697767.840000001	2.7918014897997613e-05	0.9989893821776217
Identity@GPU-0@(1024x1)->(1024x1)	0.95	0.95	1.0	22.80	22.88	0.9965034965034966	24.00	24.00	1.0	703920.0799999997	3.2368627559543915e-05	0.9993388991756299	697790.720000001	3.2757137480317195e-05	0.999022139315102
AddN@GPU-0@(1x1x256x128)(1x1x256x128)->(1x1x256x128)	20.74	2.89	7.1764705882352935	20.74	2.89	7.1764705882352935	1.00	1.00	1.0	703940.8199999997	2.944409366600617e-05	0.9993683432692959	697793.610000001	4.137592977190416e-06	0.9990262769080792
ApplyMomentum@GPU-0@(1x1x512x256)(1x1x512x256)(1x1)(int32 1x1)(1x1x512x256)(1x1)->(1x1x512x256)	19.33	52.88	0.36554462934947046	19.33	52.88	0.36554462934947046	1.00	1.00	1.0	703960.1499999997	2.7442349593244902e-05	0.9993957856188892	697846.490000001	7.570792963108276e-05	0.9991019848377103
VariableV2@GPU-0@(no input)->(3x3x128x128)	2.33	2.43	0.9588477366255144	18.67	19.41	0.9618753219989696	8.00	8.00	1.0	703978.8199999997	2.650536300599495e-05	0.9994222909818952	697865.9000000011	2.7789162521545315e-05	0.9991297740002318
VariableV2@GPU-0@(no input)->(1x1x64x256)	2.32	2.31	1.0043290043290043	18.58	18.48	1.0054112554112553	8.00	8.00	1.0	703997.3999999997	2.637759210773359e-05	0.9994486685740029	697884.380000001	2.6457687964871585e-05	0.9991562316881967
VariableV2@GPU-0@(no input)->(1x1x128x512)	2.27	2.18	1.0412844036697246	18.18	17.46	1.0412371134020617	8.00	8.00	1.0	704015.5799999997	2.5809721448794222e-05	0.9994744782954518	697901.840000001	2.4997361031745554e-05	0.9991812290492285
ApplyMomentum@GPU-0@(1x1x64x64)(1x1x64x64)(1x1)(int32 1x1)(1x1x64x64)(1x1)->(1x1x64x64)	16.02	23.44	0.6834470989761091	16.02	23.44	0.6834470989761091	1.00	1.00	1.0	704031.5999999997	2.2743219890521643e-05	0.9994972215153423	697925.280000001	3.355888560046482e-05	0.9992147879348289
AddN@GPU-0@(1x1x256x512)(1x1x256x512)->(1x1x256x512)	15.29	10.83	1.4118190212373036	15.29	10.83	1.4118190212373036	1.00	1.00	1.0	704046.8899999998	2.1706855937957297e-05	0.9995189283712802	697936.1100000009	1.5505235966426365e-05	0.9992302931707953
VariableV2@GPU-0@(no input)->(1x1x512x128)	2.40	2.39	1.00418410041841	14.43	14.36	1.0048746518105849	6.00	6.00	1.0	704061.3199999998	2.048593402123766e-05	0.9995394143053015	697950.4700000009	2.0559112509499778e-05	0.9992508522833048
Switch@GPU-0@(boolean 1x1)(boolean 1x1)->(boolean 1x1)	2.85	2.65	1.0754716981132075	14.26	13.25	1.0762264150943397	5.00	5.00	1.0	704075.5799999998	2.0244588991188427e-05	0.9995596588942927	697963.7200000009	1.8969933199921456e-05	0.9992698222165047
VariableV2@GPU-0@(no input)->(3x3x512x512)	2.33	2.77	0.8411552346570398	13.96	16.61	0.8404575556893439	6.00	6.00	1.0	704089.5399999998	1.9818685996983904e-05	0.9995794775802896	697980.3300000009	2.3780421920807197e-05	0.9992936026384256
Switch@GPU-0@(1x1)(boolean 1x1)->(1x1)	2.76	2.88	0.9583333333333333	13.82	14.40	0.9597222222222223	5.00	5.00	1.0	704103.3599999998	1.9619931266355124e-05	0.999599097511556	697994.7300000009	2.0616380232367467e-05	0.9993142190186579
VariableV2@GPU-0@(no input)->(1x1x512x2048)	2.25	2.88	0.78125	13.47	17.27	0.7799652576722641	6.00	6.00	1.0	704116.8299999997	1.912304443978318e-05	0.9996182205559957	698012.0000000009	2.4725339348124038e-05	0.9993389443580061
VariableV2@GPU-0@(no input)->(3x3x64x64)	2.16	2.36	0.9152542372881357	12.97	14.16	0.9159604519774012	6.00	6.00	1.0	704129.7999999997	1.841320611610897e-05	0.9996366337621118	698026.160000001	2.0272773895161342e-05	0.9993592171319012
ApplyMomentum@GPU-0@(1x1x256x64)(1x1x256x64)(1x1)(int32 1x1)(1x1x256x64)(1x1)->(1x1x256x64)	6.38	23.68	0.26942567567567566	12.77	47.35	0.2696937697993664	2.00	2.00	1.0	704142.5699999997	1.8129270786639285e-05	0.9996547630328984	698073.5100000009	6.779066694462497e-05	0.9994270077988459
Identity@GPU-0@(2048x1)->(2048x1)	0.93	0.87	1.0689655172413794	11.13	10.39	1.0712223291626564	12.00	12.00	1.0	704153.6999999997	1.5801001084987884e-05	0.9996705640339834	698083.900000001	1.4875291014881805e-05	0.9994418830898607
VariableV2@GPU-0@(no input)->(2048x1001)	5.29	3.10	1.7064516129032257	10.58	6.21	1.7037037037037037	2.00	2.00	1.0	704164.2799999997	1.5020178928946253e-05	0.9996855842129123	698090.1100000009	8.89081397520847e-06	0.999450773903836
VariableV2@GPU-0@(no input)->(1x1x2048x512)	2.60	3.01	0.8637873754152825	10.40	12.05	0.8630705394190871	4.00	4.00	1.0	704174.6799999997	1.4764637132423539e-05	0.9997003488500448	698102.160000001	1.7251901513890833e-05	0.9994680258053499
NoOp@GPU-0@(no input)->(no output info)	5.13	4.93	1.0405679513184585	10.27	9.86	1.04158215010142	2.00	2.00	1.0	704184.9499999997	1.4580079168268244e-05	0.999714928929213	698112.020000001	1.4116493686884945e-05	0.9994821422990368
VariableV2@GPU-0@(no input)->(1x1x256x64)	2.35	3.08	0.762987012987013	9.42	12.32	0.7646103896103896	4.00	4.00	1.0	704194.3699999998	1.337335401802209e-05	0.9997283022832311	698124.3400000009	1.7638458643247722e-05	0.99949978075768
Merge@GPU-0@(boolean 1x1)(boolean 1x1)->(boolean 1x1)(int32 1x1)	8.94	9.17	0.9749182115594329	8.94	9.17	0.9749182115594329	1.00	1.00	1.0	704203.3099999997	1.2691909227294848e-05	0.9997409941924583	698133.5100000009	1.312862546741734e-05	0.9995129093831474
IsVariableInitialized@GPU-0@(int64 1x1)->(boolean 1x1)	8.87	8.58	1.0337995337995336	8.87	8.58	1.0337995337995336	1.00	1.00	1.0	704212.1799999997	1.259253186198046e-05	0.9997535867243204	698142.0900000009	1.228392655511895e-05	0.9995251933097026
Const@GPU-0@(no input)->(int32 1x1)	1.33	1.21	1.0991735537190084	7.99	7.26	1.100550964187328	6.00	6.00	1.0	704220.1699999997	1.1343216412313854e-05	0.9997649299407326	698149.3500000009	1.0394091700485264e-05	0.999535587401403
ApplyMomentum@GPU-0@(1x1x256x128)(1x1x256x128)(1x1)(int32 1x1)(1x1x256x128)(1x1)->(1x1x256x128)	7.59	25.18	0.30142970611596503	7.59	25.18	0.30142970611596503	1.00	1.00	1.0	704227.7599999997	1.0775345753374486e-05	0.999775705286486	698174.530000001	3.605003154520922e-05	0.9995716374329482
Merge@GPU-0@(1)(1x1)->(1x1)(int32 1x1)	6.86	7.30	0.9397260273972603	6.86	7.30	0.9397260273972603	1.00	1.00	1.0	704234.6199999996	9.738981800810142e-06	0.9997854442682867	698181.830000001	1.0451359423352951e-05	0.9995820887923715
Cast@GPU-0@(int64 64x1)->(int32 64x1)	670.00	2.00	335.0	6.70	0.02	335.0	0.01	0.01	1.0	704241.3199999996	9.511833537234395e-06	0.999794956101824	698181.850000001	2.8633861433843707e-08	0.9995821174262329
Const@GPU-0@(no input)->(int64 1x1)	3.25	3.19	1.0188087774294672	6.49	6.38	1.017241379310345	2.00	2.00	1.0	704247.8099999996	9.213701441291227e-06	0.9998041698032653	698188.230000001	9.134201797396141e-06	0.9995912516280303
Identity@GPU-0@(1x1x256x1024)->(1x1x256x1024)	0.90	0.85	1.0588235294117647	5.41	5.10	1.0607843137254902	6.00	6.00	1.0	704253.2199999996	7.680450662154937e-06	0.9998118502539274	698193.330000001	7.301634665630144e-06	0.999598553262696
VariableV2@GPU-0@(no input)->(7x7x3x64)	2.61	2.19	1.191780821917808	5.22	4.38	1.191780821917808	2.00	2.00	1.0	704258.4399999996	7.410712099158737e-06	0.9998192609660266	698197.710000001	6.270815654011771e-06	0.9996048240783499
VariableV2@GPU-0@(no input)->(1x1x256x512)	2.58	2.35	1.097872340425532	5.17	4.71	1.0976645435244161	2.00	2.00	1.0	704263.6099999996	7.339728266791317e-06	0.9998266006942934	698202.420000001	6.743274367670192e-06	0.9996115673527176
Identity@GPU-0@(3x3x256x256)->(3x3x256x256)	0.86	0.96	0.8958333333333334	5.15	5.79	0.8894645941278067	6.00	6.00	1.0	704268.7599999997	7.311334733844349e-06	0.9998339120290273	698208.210000001	8.289502885097752e-06	0.9996198568556027
VariableV2@GPU-0@(no input)->(1x1x256x128)	2.50	2.36	1.0593220338983051	4.99	4.72	1.0572033898305087	2.00	2.00	1.0	704273.7499999997	7.084186470268602e-06	0.9998409962154975	698212.930000001	6.757591298387114e-06	0.9996266144469012
Merge@GPU-0@(int64 1x1)(int64 1x1)->(int64 1x1)(int32 1x1)	4.87	4.76	1.0231092436974791	4.87	4.76	1.0231092436974791	1.00	1.00	1.0	704278.6199999996	6.913825272586791e-06	0.9998479100407701	698217.690000001	6.814859021254801e-06	0.9996334293059224
VariableV2@GPU-0@(no input)->(1x1x512x256)	2.42	2.35	1.0297872340425531	4.84	4.71	1.0276008492569002	2.00	2.00	1.0	704283.4599999996	6.871234973166339e-06	0.9998547812757432	698222.400000001	6.743274367670192e-06	0.99964017258029
VariableV2@GPU-0@(no input)->(1x1x1024x512)	2.35	2.77	0.848375451263538	4.71	5.53	0.8517179023508137	2.00	2.00	1.0	704288.1699999996	6.686677009011045e-06	0.9998614679527522	698227.930000001	7.917262686457785e-06	0.9996480898429765
VariableV2@GPU-0@(no input)->(1x1x1024x2048)	2.29	3.58	0.6396648044692738	4.59	7.17	0.6401673640167364	2.00	2.00	1.0	704292.7599999995	6.5163158113292346e-06	0.9998679842685635	698235.100000001	1.0265239324032969e-05	0.9996583550823005
VariableV2@GPU-0@(no input)->(1x1x64x64)	2.27	2.22	1.0225225225225225	4.55	4.44	1.0247747747747746	2.00	2.00	1.0	704297.3099999996	6.459528745435298e-06	0.9998744437973089	698239.540000001	6.356717238313303e-06	0.9996647117995389
Identity@GPU-0@(1x1x1024x256)->(1x1x1024x256)	0.90	0.86	1.0465116279069768	4.49	4.28	1.0490654205607477	5.00	5.00	1.0	704301.7999999996	6.3743481465943936e-06	0.9998808181454555	698243.820000001	6.127646346842553e-06	0.9996708394458858
VariableV2@GPU-0@(no input)->(1x1x512x1024)	2.12	2.17	0.9769585253456222	4.23	4.33	0.9769053117782911	2.00	2.00	1.0	704306.0299999996	6.0052322182838055e-06	0.9998868233776738	698248.150000001	6.199231000427162e-06	0.9996770386768862
VariableV2@GPU-0@(no input)->(1001x1)	2.11	2.41	0.87551867219917	4.22	4.82	0.87551867219917	2.00	2.00	1.0	704310.2499999995	5.99103545181032e-06	0.9998928144131256	698252.9700000009	6.900760605556333e-06	0.9996839394374918
Identity@GPU-0@(1)->(boolean 1x1)	3.73	6.00	0.6216666666666667	3.73	0.06	62.16666666666667	1.00	0.01	100.0	704313.9799999995	5.295393894609596e-06	0.9998981098070202	698253.030000001	8.590158430153111e-08	0.9996840253390761
Identity@GPU-0@(1x1x128x512)->(1x1x128x512)	0.89	0.85	1.0470588235294118	3.55	3.39	1.047197640117994	4.00	4.00	1.0	704317.5299999996	5.0398520980868805e-06	0.9999031496591183	698256.420000001	4.8534395130365085e-06	0.9996888787785891
Identity@GPU-0@(3x3x128x128)->(3x3x128x128)	0.87	0.88	0.9886363636363636	3.49	3.52	0.9914772727272728	4.00	4.00	1.0	704321.0199999996	4.954671499245976e-06	0.9999081043306175	698259.940000001	5.039559612356492e-06	0.9996939183382015
Identity@GPU-0@(1x1x64x256)->(1x1x64x256)	0.86	0.89	0.9662921348314606	3.46	3.54	0.9774011299435028	4.00	4.00	1.0	704324.4799999995	4.9120811998255234e-06	0.9999130164118173	698263.480000001	5.0681934737903355e-06	0.9996989865316753
Const@GPU-0@(no input)->(64x1)	3.03	2.96	1.0236486486486487	3.03	2.96	1.0236486486486487	1.00	1.00	1.0	704327.5099999995	4.3016202414657035e-06	0.9999173180320587	698266.440000001	4.237811492208868e-06	0.9997032243431675
Const@GPU-0@(no input)->(int32 4x2)	1.47	1.49	0.9865771812080537	2.94	2.98	0.9865771812080537	2.00	2.00	1.0	704330.4499999995	4.173849343204346e-06	0.999921491881402	698269.420000001	4.266445353642712e-06	0.9997074907885212
Identity@GPU-0@(boolean 1x1)->(boolean 1x1)	2.85	3.46	0.823699421965318	2.85	6.89	0.4136429608127722	1.00	1.99	0.5025125628140703	704333.2999999995	4.046078444942989e-06	0.999925537959847	698276.310000001	9.864365263959155e-06	0.9997173551537851
_Retval@CPU-0@(1x1)->(no output info)	2.65	2.63	1.0076045627376427	2.65	2.63	1.0076045627376427	1.00	1.00	1.0	704335.9499999995	3.7621431154733052e-06	0.9999293001029624	698278.940000001	3.765352778550447e-06	0.9997211205065637
Const@GPU-0@(no input)->(int32 2x1)	1.28	1.40	0.9142857142857144	2.56	2.80	0.9142857142857144	2.00	2.00	1.0	704338.5099999995	3.634372217211948e-06	0.9999329344751796	698281.740000001	4.008740600738118e-06	0.9997251292471644
Identity@GPU-0@(1x1x512x2048)->(1x1x512x2048)	0.85	0.87	0.9770114942528736	2.55	2.61	0.9770114942528736	3.00	3.00	1.0	704341.0599999996	3.6201754507384634e-06	0.9999365546506304	698284.350000001	3.7367189171166035e-06	0.9997288659660815
Identity@GPU-0@(3x3x64x64)->(3x3x64x64)	0.85	0.87	0.9770114942528736	2.55	2.61	0.9770114942528736	3.00	3.00	1.0	704343.6099999996	3.6201754507384634e-06	0.9999401748260811	698286.960000001	3.7367189171166035e-06	0.9997326026849985
Switch@GPU-0@(boolean 5x1)(boolean 1x1)->(boolean 5x1)	2.53	3.88	0.6520618556701031	2.53	3.88	0.6520618556701031	1.00	1.00	1.0	704346.1399999997	3.591781917791495e-06	0.9999437666079989	698290.840000001	5.554969118165678e-06	0.9997381576541167
Identity@GPU-0@(1x1x512x128)->(1x1x512x128)	0.83	0.85	0.9764705882352941	2.48	2.55	0.9725490196078432	3.00	3.00	1.0	704348.6199999996	3.5207980854240746e-06	0.9999472874060843	698293.3900000011	3.650817332815072e-06	0.9997418084714494
Identity@GPU-0@(3x3x512x512)->(3x3x512x512)	0.82	0.93	0.8817204301075268	2.47	2.78	0.8884892086330937	3.00	3.00	1.0	704351.0899999996	3.5066013189505907e-06	0.9999507940074033	698296.1700000011	3.980106739304275e-06	0.9997457885781887
Reshape@GPU-0@(64x2048x1x1)(int32 2x1)->(64x2048)	2.23	2.25	0.991111111111111	2.23	2.25	0.991111111111111	1.00	1.00	1.0	704353.3199999996	3.16587892358697e-06	0.9999539598863268	698298.4200000011	3.221309411307417e-06	0.9997490098876001
VariableV2@GPU-0@(no input)->(int64 1x1)	2.19	3.02	0.7251655629139072	2.19	3.02	0.7251655629139072	1.00	1.00	1.0	704355.5099999995	3.1090918576930335e-06	0.9999570689781846	698301.4400000011	4.323713076510399e-06	0.9997533336006765
Switch@GPU-0@(int64 1x1)(boolean 1x1)->(int64 1x1)	2.02	2.10	0.9619047619047618	2.02	2.10	0.9619047619047618	1.00	1.00	1.0	704357.5299999996	2.867746827643803e-06	0.9999599367250123	698303.5400000011	3.006555450553589e-06	0.9997563401561271
AssignAdd@GPU-0@(int64 1x1)(int64 1x1)->(int64 1x1)	1.96	1.87	1.0481283422459893	1.96	1.87	1.0481283422459893	1.00	1.00	1.0	704359.4899999995	2.7825662288028976e-06	0.999962719291241	698305.4100000011	2.6772660440643866e-06	0.9997590174221712
Identity@GPU-0@(int64 1x1)->(int64 1x1)	1.84	1.98	0.9292929292929294	1.84	1.98	0.9292929292929294	1.00	1.00	1.0	704361.3299999995	2.6122050311210875e-06	0.9999653314962722	698307.3900000011	2.8347522819505268e-06	0.9997618521744531
Identity@GPU-0@(1x1x256x64)->(1x1x256x64)	0.90	0.84	1.0714285714285714	1.79	1.68	1.0654761904761905	2.00	2.00	1.0	704363.1199999995	2.5412211987536666e-06	0.999967872717471	698309.0700000011	2.405244360442871e-06	0.9997642574188136
Reshape@GPU-0@(64x2048)(int32 4x1)->(64x2048x1x1)	1.77	1.72	1.0290697674418605	1.77	1.72	1.0290697674418605	1.00	1.00	1.0	704364.8899999995	2.5128276658066983e-06	0.9999703855451368	698310.7900000011	2.4625120833105587e-06	0.9997667199308969
Snapshot@GPU-0@(64x1)(64x1001)->(64x1)	1.74	1.63	1.0674846625766872	1.74	1.63	1.0674846625766872	1.00	1.00	1.0	704366.6299999995	2.4702373663862456e-06	0.9999728557825033	698312.4200000011	2.3336597068582616e-06	0.9997690535906038
Identity@GPU-0@(1x1x256x128)->(1x1x256x128)	1.66	0.87	1.9080459770114941	1.66	0.87	1.9080459770114941	1.00	1.00	1.0	704368.2899999996	2.3566632345983725e-06	0.9999752124457378	698313.2900000011	1.245572972372201e-06	0.9997702991635761
Identity@GPU-0@(1x1x2048x512)->(1x1x2048x512)	0.82	1.00	0.82	1.65	2.01	0.8208955223880597	2.00	2.00	1.0	704369.9399999996	2.342466468124888e-06	0.999977554912206	698315.3000000011	2.877703074101292e-06	0.9997731768666501
NoOp@CPU-0@(no input)->(no output info)	1.49	1.54	0.9675324675324675	1.49	1.54	0.9675324675324675	1.00	1.00	1.0	704371.4299999996	2.1153182045491415e-06	0.9999796702304106	698316.8400000011	2.2048073304059653e-06	0.9997753816739805
_Retval@CPU-0@(int64 1x1)->(no output info)	1.45	2.00	0.725	1.46	2.02	0.7227722772277227	1.01	1.01	1.0	704372.8899999995	2.072727905128689e-06	0.9999817429583157	698318.8600000012	2.892020004818214e-06	0.9997782736939853
RefSwitch@GPU-0@(int64 1x1)(boolean 1x1)->(int64 1x1)	1.37	1.11	1.2342342342342343	1.37	1.11	1.2342342342342343	1.00	1.00	1.0	704374.2599999995	1.9449570068673318e-06	0.9999836879153225	698319.9700000011	1.5891793095783257e-06	0.9997798628732949
Identity@GPU-0@(2048x1001)->(2048x1001)	1.24	1.29	0.9612403100775193	1.24	1.29	0.9612403100775193	1.00	1.00	1.0	704375.4999999995	1.7603990427120373e-06	0.9999854483143653	698321.2600000012	1.846884062482919e-06	0.9997817097573574
Identity@GPU-0@(1001x1)->(1001x1)	1.06	1.13	0.9380530973451329	1.06	1.13	0.9380530973451329	1.00	1.00	1.0	704376.5599999996	1.5048572461893224e-06	0.9999869531716115	698322.3900000012	1.6178131710121691e-06	0.9997833275705283
MEMCPYHtoD@GPU-0@(Transfer)->(64 bytes)	100.00	8580.00	0.011655011655011656	1.00	85.80	0.011655011655011656	0.01	0.01	1.0	704377.5599999996	1.419676647348417e-06	0.9999883728482588	698408.1900000012	0.00012283926555118948	0.9999061668360796
