global_step/Initializer/zeros	Const	GPU-0	15	100	186	(no input)->(int64 1x1)	0	51	0	global_step/Initializer/zeros@GPU-0@(no input)->(int64 1x1)
Adam/update_dense_1/bias/ResourceApplyAdam	ResourceApplyAdam	GPU-0	0	488	488	(tf_resource 1x1)(tf_resource 1x1)(tf_resource 1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(10x1)->(no output info)	51	51	0	Adam/update_dense_1/bias/ResourceApplyAdam@GPU-0@(tf_resource 1x1)(tf_resource 1x1)(tf_resource 1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(10x1)->(no output info)
gradients/sequential/dense_1/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	373	373	(100x10)->(10x1)	51	51	0	gradients/sequential/dense_1/BiasAdd_grad/BiasAddGrad@GPU-0@(100x10)->(10x1)
global_step/IsVariableInitialized	IsVariableInitialized	GPU-0	28	329	476	(int64 1x1)->(boolean 1x1)	0	51	0	global_step/IsVariableInitialized@GPU-0@(int64 1x1)->(boolean 1x1)
sequential/conv2d_1/Conv2D	Conv2D	GPU-0	0	29968	29968	(100x32x14x14)(5x5x32x64)->(100x64x14x14)	51	51	0	sequential/conv2d_1/Conv2D@GPU-0@(100x32x14x14)(5x5x32x64)->(100x64x14x14)
sparse_softmax_cross_entropy_loss/div	RealDiv	GPU-0	0	114	114	(1x1)(1x1)->(1x1)	51	51	0	sparse_softmax_cross_entropy_loss/div@GPU-0@(1x1)(1x1)->(1x1)
gradients/sequential/conv2d_1/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	2205	2205	(100x64x14x14)->(64x1)	51	51	0	gradients/sequential/conv2d_1/BiasAdd_grad/BiasAddGrad@GPU-0@(100x64x14x14)->(64x1)
conv2d/kernel	VarHandleOp	GPU-0	28	85	189	(no input)->(tf_resource 1x1)	0	51	0	conv2d/kernel@GPU-0@(no input)->(tf_resource 1x1)
sequential/dropout/dropout/Floor	Floor	GPU-0	0	141	141	(100x1024)->(100x1024)	51	51	0	sequential/dropout/dropout/Floor@GPU-0@(100x1024)->(100x1024)
sequential/conv2d_1/BiasAdd/ReadVariableOp	ReadVariableOp	GPU-0	18	116	209	(tf_resource 1x1)->(64x1)	0	51	0	sequential/conv2d_1/BiasAdd/ReadVariableOp@GPU-0@(tf_resource 1x1)->(64x1)
conv2d_1/bias/Adam	VarHandleOp	GPU-0	23	62	181	(no input)->(tf_resource 1x1)	0	51	0	conv2d_1/bias/Adam@GPU-0@(no input)->(tf_resource 1x1)
