gradients/pool2_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	0	130981	130981	(128x192x27x27)(128x192x13x13)(128x192x13x13)->(128x192x27x27)	100	100	0	gradients/pool2_grad/MaxPoolGrad@GPU-0@(128x192x27x27)(128x192x13x13)(128x192x13x13)->(128x192x27x27)
pool1	MaxPool	GPU-0	0	126352	126352	(128x64x56x56)->(128x64x27x27)	100	100	0	pool1@GPU-0@(128x64x56x56)->(128x64x27x27)
conv2/BiasAdd	BiasAdd	GPU-0	0	120551	120551	(128x192x27x27)(192x1)->(128x192x27x27)	100	100	0	conv2/BiasAdd@GPU-0@(128x192x27x27)(192x1)->(128x192x27x27)
gradients/pool2_grad/MaxPoolGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	97354	97354	(128x192x27x27)(int32 4x1)->(128x27x27x192)	100	100	0	gradients/pool2_grad/MaxPoolGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x192x27x27)(int32 4x1)->(128x27x27x192)
conv2-1-1-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	97255	97255	(128x192x27x27)(int32 4x1)->(128x27x27x192)	100	100	0	conv2-1-1-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x192x27x27)(int32 4x1)->(128x27x27x192)
gradients/conv2_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	96869	96869	(128x27x27x192)(int32 4x1)->(128x192x27x27)	100	100	0	gradients/conv2_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@(128x27x27x192)(int32 4x1)->(128x192x27x27)
gradients/conv2_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	96827	96827	(128x192x27x27)(int32 4x1)->(128x27x27x192)	100	100	0	gradients/conv2_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x192x27x27)(int32 4x1)->(128x27x27x192)
gradients/pool2_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	96805	96805	(128x27x27x192)(int32 4x1)->(128x192x27x27)	100	100	0	gradients/pool2_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@(128x27x27x192)(int32 4x1)->(128x192x27x27)
conv2	Relu	GPU-0	0	94639	94639	(128x192x27x27)->(128x192x27x27)	100	100	0	conv2@GPU-0@(128x192x27x27)->(128x192x27x27)
pool2	MaxPool	GPU-0	0	91031	91031	(128x192x27x27)->(128x192x13x13)	100	100	0	pool2@GPU-0@(128x192x27x27)->(128x192x13x13)
