gradients/conv1/BiasAdd_grad/BiasAddGrad	/job:localhost/replica:0/task:0/device:GPU:0	1	26	29	['(64x1)']	gradients/conv1/BiasAdd_grad/BiasAddGrad = BiasAddGrad(gradients/conv1_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer)
gradients/conv1/BiasAdd_grad/BiasAddGrad:BiasAddGrad	/device:GPU:0/stream:13	0	7	7	['(no output)']	
gradients/conv1/BiasAdd_grad/BiasAddGrad:BiasAddGrad	/device:GPU:0/stream:13	0	755	755	['(no output)']	
gradients/conv1/BiasAdd_grad/BiasAddGrad:BiasAddGrad	/device:GPU:0/stream:all	0	7	7	['(no output)']	
gradients/conv1/BiasAdd_grad/BiasAddGrad:BiasAddGrad	/device:GPU:0/stream:all	0	755	755	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter	/job:localhost/replica:0/task:0/device:GPU:0	0	90	93	['(11x11x3x64)']	[GPU_0_bfc 246.5MB 246.5MB] gradients/conv1/Conv2D_grad/Conv2DBackpropFilter = Conv2DBackpropFilter(Variable/read, ConstantFolding/gradients/conv1/Conv2D_grad/ShapeN-matshapes-1, gradients/conv1_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer)
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:13	0	3	3	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:13	0	3	3	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:13	0	3	3	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:13	0	5	5	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:13	0	1369	1369	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:13	0	2023	2023	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:13	0	2044	2044	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:13	0	8715	8715	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:all	0	3	3	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:all	0	3	3	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:all	0	3	3	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:all	0	5	5	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:all	0	1369	1369	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:all	0	2023	2023	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:all	0	2044	2044	['(no output)']	
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter	/device:GPU:0/stream:all	0	8715	8715	['(no output)']	
gradients/conv1_grad/ReluGrad	/job:localhost/replica:0/task:0/device:GPU:0	0	11	13	['(128x64x56x56)']	gradients/conv1_grad/ReluGrad = ReluGrad(gradients/conv1_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer, conv1)
