conv2/weights@GPU-0@(no input)->(5x5x64x192)	conv2/weights	VariableV2	GPU-0	0	3	4	(no input)->(5x5x64x192)	0	1	0
gradients/conv3_grad/ReluGrad@GPU-0@(128x384x13x13)(128x384x13x13)->(128x384x13x13)	gradients/conv3_grad/ReluGrad	ReluGrad	GPU-0	0	655	655	(128x384x13x13)(128x384x13x13)->(128x384x13x13)	1	1	0
conv3/biases/read@GPU-0@(384x1)->(384x1)	conv3/biases/read	Identity	GPU-0	0	1	2	(384x1)->(384x1)	0	1	0
ConstantFolding/gradients/conv1/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/conv1/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
_retval_gradients/conv4/BiasAdd_grad/BiasAddGrad_0_6@CPU-0@(256x1)->(no output info)	_retval_gradients/conv4/BiasAdd_grad/BiasAddGrad_0_6	_Retval	CPU-0	0	2	4	(256x1)->(no output info)	0	1	0
edge_189_gradients/conv4/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH@GPU-0@(Transfer)->(1024 bytes)	edge_189_gradients/conv4/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	1	1	(Transfer)->(1024 bytes)	0	0	1
conv5/Conv2D@GPU-0@(128x256x13x13)(3x3x256x256)->(128x256x13x13)	conv5/Conv2D	Conv2D	GPU-0	0	4091	4091	(128x256x13x13)(3x3x256x256)->(128x256x13x13)	1	1	0
conv1/BiasAdd@GPU-0@(128x64x56x56)(64x1)->(128x64x56x56)	conv1/BiasAdd	BiasAdd	GPU-0	0	1729	1729	(128x64x56x56)(64x1)->(128x64x56x56)	1	1	0
conv5/BiasAdd@GPU-0@(128x256x13x13)(256x1)->(128x256x13x13)	conv5/BiasAdd	BiasAdd	GPU-0	0	358	358	(128x256x13x13)(256x1)->(128x256x13x13)	1	1	0
edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH@GPU-0@(Transfer)->(1536 bytes)	edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	3	3	(Transfer)->(1536 bytes)	0	0	1
gradients/conv1_grad/ReluGrad@GPU-0@(128x64x56x56)(128x64x56x56)->(128x64x56x56)	gradients/conv1_grad/ReluGrad	ReluGrad	GPU-0	0	1980	1980	(128x64x56x56)(128x64x56x56)->(128x64x56x56)	1	1	0
