_retval_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter_0_5	_Retval	CPU-0	0	7	23	(3x3x192x384)->(no output info)	0	10	0
ConstantFolding/gradients/conv3/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	7	20	(no input)->(int32 4x1)	0	10	0
conv1/Conv2D	Conv2D	GPU-0	0	84811	84811	(128x3x224x224)(11x11x3x64)->(128x64x56x56)	10	10	0
conv3/BiasAdd	BiasAdd	GPU-0	0	5376	5376	(128x384x13x13)(384x1)->(128x384x13x13)	10	10	0
gradients/conv1_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	13494	13494	(128x64x56x56)(int32 4x1)->(128x56x56x64)	10	10	0
conv3-2-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	4928	4928	(128x384x13x13)(int32 4x1)->(128x13x13x384)	10	10	0
gradients/conv4/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	60376	60376	(int32 4x1)(3x3x384x256)(128x256x13x13)->(128x384x13x13)	10	10	0
gradients/conv3/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	2566	2566	(128x13x13x384)->(384x1)	10	10	0
edge_195_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	2592	2592	(Transfer)->(2359296 bytes)	0	0	10
gradients/conv4/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	1699	1699	(128x13x13x256)->(256x1)	10	10	0
edge_189_gradients/conv4/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	11	11	(Transfer)->(1024 bytes)	0	0	10
gradients/pool1_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	13649	13649	(128x56x56x64)(int32 4x1)->(128x64x56x56)	10	10	0
conv1/weights/read	Identity	GPU-0	0	6	24	(11x11x3x64)->(11x11x3x64)	0	10	0
pool2-4-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	2203	2203	(128x192x13x13)(int32 4x1)->(128x13x13x192)	10	10	0
conv4/weights	VariableV2	GPU-0	0	13	25	(no input)->(3x3x384x256)	0	10	0
_retval_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter_0_7	_Retval	CPU-0	0	9	24	(3x3x384x256)->(no output info)	0	10	0
conv1/BiasAdd	BiasAdd	GPU-0	0	16824	16824	(128x64x56x56)(64x1)->(128x64x56x56)	10	10	0
gradients/conv2_grad/ReluGrad	ReluGrad	GPU-0	0	13834	13834	(128x192x27x27)(128x192x27x27)->(128x192x27x27)	10	10	0
edge_177_gradients/conv1/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	10	10	(Transfer)->(256 bytes)	0	0	10
gradients/conv2/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	0	10	23	(no input)->(int32 4x1)	0	10	0
ConstantFolding/gradients/conv4/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	9	21	(no input)->(int32 4x1)	0	10	0
gradients/conv2_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	9578	9578	(128x27x27x192)(int32 4x1)->(128x192x27x27)	10	10	0
conv2/BiasAdd	BiasAdd	GPU-0	0	11638	11638	(128x192x27x27)(192x1)->(128x192x27x27)	10	10	0
gradients/conv2/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	45108	45108	(int32 4x1)(5x5x64x192)(128x192x27x27)->(128x64x27x27)	10	10	0
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	133148	133148	(128x224x224x3)(int32 4x1)(128x56x56x64)->(11x11x3x64)	10	10	0
gradients/conv1_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	13614	13614	(128x56x56x64)(int32 4x1)->(128x64x56x56)	10	10	0
conv1/weights	VariableV2	GPU-0	0	19	52	(no input)->(11x11x3x64)	0	10	0
conv3/Conv2D	Conv2D	GPU-0	0	50294	50294	(128x192x13x13)(3x3x192x384)->(128x384x13x13)	10	10	0
gradients/pool5_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	0	7952	7952	(128x256x13x13)(128x256x6x6)(128x256x6x6)->(128x256x13x13)	10	10	0
pool1-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	3169	3169	(128x64x27x27)(int32 4x1)->(128x27x27x64)	10	10	0
conv4/BiasAdd	BiasAdd	GPU-0	0	3594	3594	(128x256x13x13)(256x1)->(128x256x13x13)	10	10	0
conv2/weights	VariableV2	GPU-0	0	46	63	(no input)->(5x5x64x192)	0	10	0
gradients/conv4/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	66756	66756	(128x13x13x384)(int32 4x1)(128x13x13x256)->(3x3x384x256)	10	10	0
gradients/pool2_grad/MaxPoolGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	9451	9451	(128x192x27x27)(int32 4x1)->(128x27x27x192)	10	10	0
conv4/weights/read	Identity	GPU-0	0	5	19	(3x3x384x256)->(3x3x384x256)	0	10	0
_retval_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter_0_3	_Retval	CPU-0	0	5	18	(5x5x64x192)->(no output info)	0	10	0
_retval_gradients/conv5/BiasAdd_grad/BiasAddGrad_0_8	_Retval	CPU-0	0	21	42	(256x1)->(no output info)	0	10	0
_retval_gradients/conv1/BiasAdd_grad/BiasAddGrad_0_0	_Retval	CPU-0	0	28	49	(64x1)->(no output info)	0	10	0
conv1	Relu	GPU-0	0	13455	13455	(128x64x56x56)->(128x64x56x56)	10	10	0
edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	70	70	(Transfer)->(92928 bytes)	0	0	10
edge_187_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	2730	2730	(Transfer)->(2654208 bytes)	0	0	10
ConstantFolding/gradients/conv5/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	10	20	(no input)->(int32 4x1)	0	10	0
