conv5/biases	VariableV2	GPU-0	23	848	1074	(no input)->(256x1)	0	51	0	conv5/biases@GPU-0@(no input)->(256x1)
conv3-1-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	22848	22848	(128x384x13x13)(int32 4x1)->(128x13x13x384)	51	51	0	conv3-1-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x384x13x13)(int32 4x1)->(128x13x13x384)
edge_187_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	13070	13070	(Transfer)->(2654208 bytes)	0	0	51	edge_187_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(2654208 bytes)
gradients/conv1_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	70188	70188	(128x56x56x64)(int32 4x1)->(128x64x56x56)	51	51	0	gradients/conv1_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@(128x56x56x64)(int32 4x1)->(128x64x56x56)
conv4/biases	VariableV2	GPU-0	12	83	163	(no input)->(256x1)	0	51	0	conv4/biases@GPU-0@(no input)->(256x1)
gradients/conv5_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	15367	15367	(128x256x13x13)(int32 4x1)->(128x13x13x256)	51	51	0	gradients/conv5_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x256x13x13)(int32 4x1)->(128x13x13x256)
PermConstNHWCToNCHW-LayoutOptimizer	Const	GPU-0	19	101	195	(no input)->(int32 4x1)	0	51	0	PermConstNHWCToNCHW-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
gradients/conv4/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	315569	315569	(int32 4x1)(3x3x384x256)(128x256x13x13)->(128x384x13x13)	51	51	0	gradients/conv4/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x384x256)(128x256x13x13)->(128x384x13x13)
conv3/biases/read	Identity	GPU-0	11	81	156	(384x1)->(384x1)	0	51	0	conv3/biases/read@GPU-0@(384x1)->(384x1)
gradients/conv2/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	24	58	143	(no input)->(int32 4x1)	0	51	0	gradients/conv2/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
_SOURCE	NoOp	CPU-0	48	55	458	(no input)->(no output info)	0	51	0	_SOURCE@CPU-0@(no input)->(no output info)
gradients/conv2_grad/ReluGrad	ReluGrad	GPU-0	0	72280	72280	(128x192x27x27)(128x192x27x27)->(128x192x27x27)	51	51	0	gradients/conv2_grad/ReluGrad@GPU-0@(128x192x27x27)(128x192x27x27)->(128x192x27x27)
_retval_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter_0_3	_Retval	CPU-0	27	28	103	(5x5x64x192)->(no output info)	0	51	0	_retval_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter_0_3@CPU-0@(5x5x64x192)->(no output info)
conv1/biases	VariableV2	GPU-0	17	100	187	(no input)->(64x1)	0	51	0	conv1/biases@GPU-0@(no input)->(64x1)
conv1	Relu	GPU-0	0	70023	70023	(128x64x56x56)->(128x64x56x56)	51	51	0	conv1@GPU-0@(128x64x56x56)->(128x64x56x56)
conv3/weights/read	Identity	GPU-0	14	42	146	(3x3x192x384)->(3x3x192x384)	0	51	0	conv3/weights/read@GPU-0@(3x3x192x384)->(3x3x192x384)
gradients/conv4_grad/ReluGrad-1-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	15517	15517	(128x256x13x13)(int32 4x1)->(128x13x13x256)	51	51	0	gradients/conv4_grad/ReluGrad-1-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x256x13x13)(int32 4x1)->(128x13x13x256)
_retval_gradients/conv5/BiasAdd_grad/BiasAddGrad_0_8	_Retval	CPU-0	68	154	311	(256x1)->(no output info)	0	51	0	_retval_gradients/conv5/BiasAdd_grad/BiasAddGrad_0_8@CPU-0@(256x1)->(no output info)
gradients/conv2_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	49009	49009	(128x27x27x192)(int32 4x1)->(128x192x27x27)	51	51	0	gradients/conv2_grad/ReluGrad-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@(128x27x27x192)(int32 4x1)->(128x192x27x27)
conv5	Relu	GPU-0	0	15135	15135	(128x256x13x13)->(128x256x13x13)	51	51	0	conv5@GPU-0@(128x256x13x13)->(128x256x13x13)
conv3/BiasAdd	BiasAdd	GPU-0	0	27824	27824	(128x384x13x13)(384x1)->(128x384x13x13)	51	51	0	conv3/BiasAdd@GPU-0@(128x384x13x13)(384x1)->(128x384x13x13)
gradients/conv5/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	31	59	149	(no input)->(int32 4x1)	0	51	0	gradients/conv5/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
_retval_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter_0_5	_Retval	CPU-0	22	40	116	(3x3x192x384)->(no output info)	0	51	0	_retval_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter_0_5@CPU-0@(3x3x192x384)->(no output info)
gradients/conv2/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	25021	25021	(128x27x27x192)->(192x1)	51	51	0	gradients/conv2/BiasAdd_grad/BiasAddGrad@GPU-0@(128x27x27x192)->(192x1)
_retval_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter_0_7	_Retval	CPU-0	21	34	110	(3x3x384x256)->(no output info)	0	51	0	_retval_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter_0_7@CPU-0@(3x3x384x256)->(no output info)
conv2/biases	VariableV2	GPU-0	17	132	229	(no input)->(192x1)	0	51	0	conv2/biases@GPU-0@(no input)->(192x1)
edge_191_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	15351	15351	(Transfer)->(3538944 bytes)	0	0	51	edge_191_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(3538944 bytes)
gradients/conv3/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	13616	13616	(128x13x13x384)->(384x1)	51	51	0	gradients/conv3/BiasAdd_grad/BiasAddGrad@GPU-0@(128x13x13x384)->(384x1)
conv4/biases/read	Identity	GPU-0	16	36	107	(256x1)->(256x1)	0	51	0	conv4/biases/read@GPU-0@(256x1)->(256x1)
gradients/conv5/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	208653	208653	(int32 4x1)(3x3x256x256)(128x256x13x13)->(128x256x13x13)	51	51	0	gradients/conv5/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x256x256)(128x256x13x13)->(128x256x13x13)
ConstantFolding/gradients/conv5/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	19	50	122	(no input)->(int32 4x1)	0	51	0	ConstantFolding/gradients/conv5/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	357	357	(Transfer)->(92928 bytes)	0	0	51	edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(92928 bytes)
conv2/weights	VariableV2	GPU-0	19	188	313	(no input)->(5x5x64x192)	0	51	0	conv2/weights@GPU-0@(no input)->(5x5x64x192)
gradients/conv3_grad/ReluGrad	ReluGrad	GPU-0	0	34130	34130	(128x384x13x13)(128x384x13x13)->(128x384x13x13)	51	51	0	gradients/conv3_grad/ReluGrad@GPU-0@(128x384x13x13)(128x384x13x13)->(128x384x13x13)
pool1	MaxPool	GPU-0	0	63926	63926	(128x64x56x56)->(128x64x27x27)	51	51	0	pool1@GPU-0@(128x64x56x56)->(128x64x27x27)
ConstantFolding/gradients/conv1/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	45	67	188	(no input)->(int32 4x1)	0	51	0	ConstantFolding/gradients/conv1/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
_retval_gradients/conv4/BiasAdd_grad/BiasAddGrad_0_6	_Retval	CPU-0	44	69	186	(256x1)->(no output info)	0	51	0	_retval_gradients/conv4/BiasAdd_grad/BiasAddGrad_0_6@CPU-0@(256x1)->(no output info)
edge_189_gradients/conv4/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	57	57	(Transfer)->(1024 bytes)	0	0	51	edge_189_gradients/conv4/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH@GPU-0@(Transfer)->(1024 bytes)
conv1/Conv2D	Conv2D	GPU-0	0	441232	441232	(128x3x224x224)(11x11x3x64)->(128x64x56x56)	51	51	0	conv1/Conv2D@GPU-0@(128x3x224x224)(11x11x3x64)->(128x64x56x56)
conv5/BiasAdd	BiasAdd	GPU-0	0	18421	18421	(128x256x13x13)(256x1)->(128x256x13x13)	51	51	0	conv5/BiasAdd@GPU-0@(128x256x13x13)(256x1)->(128x256x13x13)
edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	118	118	(Transfer)->(1536 bytes)	0	0	51	edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH@GPU-0@(Transfer)->(1536 bytes)
gradients/conv1_grad/ReluGrad	ReluGrad	GPU-0	0	104456	104456	(128x64x56x56)(128x64x56x56)->(128x64x56x56)	51	51	0	gradients/conv1_grad/ReluGrad@GPU-0@(128x64x56x56)(128x64x56x56)->(128x64x56x56)
conv5/Conv2D	Conv2D	GPU-0	0	216995	216995	(128x256x13x13)(3x3x256x256)->(128x256x13x13)	51	51	0	conv5/Conv2D@GPU-0@(128x256x13x13)(3x3x256x256)->(128x256x13x13)
_SOURCE	NoOp	GPU-0	256	350	1076	(no input)->(no output info)	0	51	0	_SOURCE@GPU-0@(no input)->(no output info)
gradients/pool2_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	49584	49584	(128x27x27x192)(int32 4x1)->(128x192x27x27)	51	51	0	gradients/pool2_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@(128x27x27x192)(int32 4x1)->(128x192x27x27)
conv3	Relu	GPU-0	0	22525	22525	(128x384x13x13)->(128x384x13x13)	51	51	0	conv3@GPU-0@(128x384x13x13)->(128x384x13x13)
gradients/conv1_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	70958	70958	(128x64x56x56)(int32 4x1)->(128x56x56x64)	51	51	0	gradients/conv1_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x64x56x56)(int32 4x1)->(128x56x56x64)
conv4/Conv2D	Conv2D	GPU-0	0	316638	316638	(128x384x13x13)(3x3x384x256)->(128x256x13x13)	51	51	0	conv4/Conv2D@GPU-0@(128x384x13x13)(3x3x384x256)->(128x256x13x13)
conv5/weights/read	Identity	GPU-0	27	28	145	(3x3x256x256)->(3x3x256x256)	0	51	0	conv5/weights/read@GPU-0@(3x3x256x256)->(3x3x256x256)
gradients/pool2_grad/MaxPoolGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	49441	49441	(128x192x27x27)(int32 4x1)->(128x27x27x192)	51	51	0	gradients/pool2_grad/MaxPoolGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x192x27x27)(int32 4x1)->(128x27x27x192)
conv2/BiasAdd	BiasAdd	GPU-0	0	60798	60798	(128x192x27x27)(192x1)->(128x192x27x27)	51	51	0	conv2/BiasAdd@GPU-0@(128x192x27x27)(192x1)->(128x192x27x27)
gradients/conv2/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	331450	331450	(128x27x27x64)(int32 4x1)(128x27x27x192)->(5x5x64x192)	51	51	0	gradients/conv2/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(128x27x27x64)(int32 4x1)(128x27x27x192)->(5x5x64x192)
gradients/conv3/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	18	58	144	(no input)->(int32 4x1)	0	51	0	gradients/conv3/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@(no input)->(int32 4x1)
Variable	VariableV2	GPU-0	20	202	320	(no input)->(128x224x224x3)	0	51	0	Variable@GPU-0@(no input)->(128x224x224x3)
conv4-2-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	15643	15643	(128x256x13x13)(int32 4x1)->(128x13x13x256)	51	51	0	conv4-2-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x256x13x13)(int32 4x1)->(128x13x13x256)
gradients/pool1_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	0	156013	156013	(128x64x56x56)(128x64x27x27)(128x64x27x27)->(128x64x56x56)	51	51	0	gradients/pool1_grad/MaxPoolGrad@GPU-0@(128x64x56x56)(128x64x27x27)(128x64x27x27)->(128x64x56x56)
gradients/conv3/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	338677	338677	(128x13x13x192)(int32 4x1)(128x13x13x384)->(3x3x192x384)	51	51	0	gradients/conv3/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(128x13x13x192)(int32 4x1)(128x13x13x384)->(3x3x192x384)
conv2	Relu	GPU-0	0	47982	47982	(128x192x27x27)->(128x192x27x27)	51	51	0	conv2@GPU-0@(128x192x27x27)->(128x192x27x27)
